# Generated using 'dusty_wrapper.py --object_photometry_file premags.dat --shell 0 -v --path_to_filter_files /home/poseidon/sadams/impostors/dusty/mylimits/MARCS/ ' at 2017-04-05 23:39:11
# tstar = 10000
# ivarytstar = 1
# tau = 3
# ivarytau = 1
# td = 250
# ivarytd = 1
# thick = 2.0
# ivarythick = 0
# v0 = 765.0
# evlog = 0.3
# vlog0 = 2.88366143515
# tstart = 50553.0
# tnow = 56658.0
# dust = graphite
# shell/wind model = wind
# Metallicity = p00
# photometry_file = premags.dat
#   filters0 = 0.55 -1.0 4478.354988 V
#   filters1 = 3.6 -1.0 9863.421863 F36
#   filters2 = 4.5 10925.637 3034.899 F45
#   filters3 = 5.8 10360.517 3296.5283 F58
#   filters4 = 8.0 15022.75 3072.8353 F80
# extrapolation = 0
# dLdt_prior = 0
# custom_grain_size_distribution = 0
#   (standard MRN dust grain size distribution)
#   q = 3.5
#   a_min = 0.005 % [micron]
#   a_max = 0.25 % [micron]
# ivarysize = 0
# rescale_factor = 1.0
# chi	tstarnew	taunew	tdnew	thicknew	sluml	r1
1.519602	36089.884939	28.742862	542.344935	2.000000	4.500285	16.041131	2.318931	0.000000	0.005000	0.250000
1.757867	32396.975062	20.357148	537.940005	2.000000	4.464677	16.021214	2.299014	0.000000	0.005000	0.250000
1.566574	34248.723019	20.258870	524.259266	2.000000	4.472410	16.059679	2.337480	0.000000	0.005000	0.250000
1.417137	25443.622052	20.045083	509.664013	2.000000	4.482642	16.071909	2.349710	0.000000	0.005000	0.250000
3.419111	24877.858955	20.423118	614.135122	2.000000	4.441484	15.839835	2.117636	0.000000	0.005000	0.250000
3.091408	23693.793836	23.135825	617.035320	2.000000	4.451321	15.836321	2.114121	0.000000	0.005000	0.250000
1.373790	29619.067196	21.555979	496.115892	2.000000	4.501120	16.120378	2.398179	0.000000	0.005000	0.250000
1.573978	37811.956043	19.810372	467.818246	2.000000	4.524905	16.215729	2.493529	0.000000	0.005000	0.250000
1.423237	37556.499665	21.292313	511.017731	2.000000	4.485987	16.100929	2.378729	0.000000	0.005000	0.250000
1.417765	31899.344702	22.903129	514.962375	2.000000	4.490843	16.081112	2.358913	0.000000	0.005000	0.250000
1.693754	30698.052080	29.798684	565.475748	2.000000	4.494510	15.975609	2.253409	0.000000	0.005000	0.250000
1.530730	31427.492344	31.707533	499.627989	2.000000	4.562926	16.148931	2.426731	0.000000	0.005000	0.250000
2.885355	41792.409326	19.946768	585.517700	2.000000	4.445610	15.931226	2.209026	0.000000	0.005000	0.250000
1.429780	36754.214981	32.305544	540.553505	2.000000	4.535817	16.063788	2.341589	0.000000	0.005000	0.250000
4.170012	39842.510634	26.220133	754.944205	2.000000	4.445146	15.632506	1.910307	0.000000	0.005000	0.250000
1.771657	36689.420686	39.726339	641.649140	2.000000	4.528617	15.864192	2.141992	0.000000	0.005000	0.250000
2.024746	37864.834170	36.512752	639.363350	2.000000	4.516413	15.863511	2.141312	0.000000	0.005000	0.250000
1.398015	37174.101692	40.676215	564.699256	2.000000	4.559043	16.026933	2.304734	0.000000	0.005000	0.250000
1.717110	25103.889286	37.911317	622.013743	2.000000	4.521378	15.867070	2.144871	0.000000	0.005000	0.250000
1.881012	26436.501761	37.265922	640.323888	2.000000	4.513511	15.833097	2.110897	0.000000	0.005000	0.250000
3.259467	32511.402691	36.995467	1019.667264	2.000000	4.351241	15.213047	1.490848	0.000000	0.005000	0.250000
1.677900	34132.476221	69.971207	938.234975	2.000000	4.424751	15.355390	1.633191	0.000000	0.005000	0.250000
1.491044	35436.743520	73.063515	1041.105496	2.000000	4.365269	15.203824	1.481624	0.000000	0.005000	0.250000
1.868495	35506.021589	72.481625	718.238398	2.000000	4.607677	15.770706	2.048507	0.000000	0.005000	0.250000
1.236636	27497.930718	47.190460	840.999330	2.000000	4.444826	15.477685	1.755486	0.000000	0.005000	0.250000
1.418325	26725.260011	69.665057	1006.808696	2.000000	4.372315	15.223584	1.501384	0.000000	0.005000	0.250000
3.290540	32714.036806	48.278259	1139.519097	2.000000	4.308742	15.058003	1.335804	0.000000	0.005000	0.250000
4.417094	25708.193051	82.199886	551.136568	2.000000	4.762673	16.128748	2.406549	0.000000	0.005000	0.250000
2.735097	23708.495509	78.901148	634.401117	2.000000	4.682602	15.922226	2.200027	0.000000	0.005000	0.250000
4.644308	27263.822153	91.046364	657.198717	2.000000	4.690557	15.895507	2.173308	0.000000	0.005000	0.250000
3.681589	27942.938413	102.680054	1456.802308	2.000000	4.254962	14.736007	1.013808	0.000000	0.005000	0.250000
3.033074	22261.009390	97.803791	1021.412160	2.000000	4.377000	15.197100	1.474901	0.000000	0.005000	0.250000
2.489137	24749.550672	77.001946	636.351386	2.000000	4.674554	15.917061	2.194861	0.000000	0.005000	0.250000
3.441339	25563.533898	71.413223	538.528448	2.000000	4.721179	16.132911	2.410712	0.000000	0.005000	0.250000
2.596220	29683.652752	63.459023	539.578268	2.000000	4.682598	16.120896	2.398696	0.000000	0.005000	0.250000
2.327737	23282.356965	59.592662	538.778305	2.000000	4.662869	16.095611	2.373411	0.000000	0.005000	0.250000
1.979961	24591.804678	72.810189	689.701768	2.000000	4.617650	15.794547	2.072347	0.000000	0.005000	0.250000
1.334262	34185.328916	45.964902	719.795226	2.000000	4.519027	15.718906	1.996706	0.000000	0.005000	0.250000
1.775500	39393.940325	35.105894	596.156655	2.000000	4.521747	15.948403	2.226203	0.000000	0.005000	0.250000
3.006786	35651.787958	31.799161	878.928858	2.000000	4.406505	15.425969	1.703770	0.000000	0.005000	0.250000
1.450150	33671.077409	31.941845	545.638720	2.000000	4.531076	16.043689	2.321490	0.000000	0.005000	0.250000
1.335945	27766.897855	8.670742	470.961656	2.000000	4.462907	16.151054	2.428855	0.000000	0.005000	0.250000
3.092625	26656.650131	30.501771	744.881744	2.000000	4.448505	15.622193	1.899993	0.000000	0.005000	0.250000
2.802058	43095.736553	31.117091	660.000220	2.000000	4.478555	15.809821	2.087621	0.000000	0.005000	0.250000
6.469972	28630.564207	53.791049	442.317900	2.000000	4.750059	16.364924	2.642725	0.000000	0.005000	0.250000
3.063619	27494.438376	21.701589	429.872826	2.000000	4.600168	16.317117	2.594918	0.000000	0.005000	0.250000
2.284508	27412.375011	35.814925	842.415097	2.000000	4.417494	15.461600	1.739401	0.000000	0.005000	0.250000
6.206194	19293.078913	17.501597	727.261220	2.000000	4.425588	15.610734	1.888535	0.000000	0.005000	0.250000
1.466200	18778.015449	12.564852	498.381552	2.000000	4.447966	16.049409	2.327210	0.000000	0.005000	0.250000
1.808303	14619.888960	18.070066	453.003267	2.000000	4.550197	16.169968	2.447769	0.000000	0.005000	0.250000
1.383545	11422.651736	16.665206	504.326375	2.000000	4.469430	15.975866	2.253667	0.000000	0.005000	0.250000
1.330230	10958.774845	20.152351	502.767471	2.000000	4.503600	15.988993	2.266793	0.000000	0.005000	0.250000
2.622922	7833.256308	31.164488	737.127075	2.000000	4.387566	15.421670	1.699470	0.000000	0.005000	0.250000
1.503578	8917.319795	42.126484	543.133844	2.000000	4.555417	15.886234	2.164035	0.000000	0.005000	0.250000
1.242567	8602.193459	57.623352	793.690139	2.000000	4.410747	15.369726	1.647527	0.000000	0.005000	0.250000
1.559015	13966.699775	77.859530	993.810243	2.000000	4.347178	15.162594	1.440394	0.000000	0.005000	0.250000
1.378734	14241.865145	53.870245	595.825125	2.000000	4.591128	15.888850	2.166651	0.000000	0.005000	0.250000
4.278369	12405.908605	27.376271	852.113947	2.000000	4.386483	15.342461	1.620261	0.000000	0.005000	0.250000
2.683763	13874.973044	60.126670	531.808846	2.000000	4.667942	16.051641	2.329442	0.000000	0.005000	0.250000
1.385232	36668.698010	44.285182	768.756825	2.000000	4.491010	15.632895	1.910695	0.000000	0.005000	0.250000
1.586464	38819.310107	82.502568	1111.046797	2.000000	4.338949	15.116908	1.394709	0.000000	0.005000	0.250000
1.281693	32078.425457	62.764033	779.344359	2.000000	4.526662	15.623166	1.900967	0.000000	0.005000	0.250000
1.229879	20837.097508	58.763270	649.829259	2.000000	4.589587	15.835123	2.112924	0.000000	0.005000	0.250000
2.040874	14599.194368	63.923141	1086.823503	2.000000	4.304206	15.039720	1.317521	0.000000	0.005000	0.250000
5.119543	16980.857984	16.240572	660.093582	2.000000	4.423613	15.707351	1.985152	0.000000	0.005000	0.250000
10.419460	46159.843151	141.966813	1025.919345	2.000000	4.473734	15.282190	1.559991	0.000000	0.005000	0.250000
1.916724	30815.059848	72.080462	643.595514	2.000000	4.654863	15.909495	2.187296	0.000000	0.005000	0.250000
1.614996	9002.907491	39.844187	525.482505	2.000000	4.562780	15.927793	2.205594	0.000000	0.005000	0.250000
3.690370	18946.346712	56.761233	1186.331870	2.000000	4.290270	14.958716	1.236517	0.000000	0.005000	0.250000
2.401178	18283.462546	6.886650	530.448560	2.000000	4.410741	15.958187	2.235987	0.000000	0.005000	0.250000
1.865195	5697.083797	10.398911	532.737636	2.000000	4.462075	15.741582	2.019383	0.000000	0.005000	0.250000
2.068513	10262.408818	26.130875	605.522890	2.000000	4.459067	15.746730	2.024530	0.000000	0.005000	0.250000
8.439166	5653.193409	31.913433	382.647518	2.000000	4.802328	16.259099	2.536900	0.000000	0.005000	0.250000
9.296638	5295.819874	5.617081	188.283153	2.000000	5.831550	17.342286	3.620087	0.000000	0.005000	0.250000
8.025256	5706.925905	32.728225	388.039496	2.000000	4.787867	16.241506	2.519307	0.000000	0.005000	0.250000
2.358302	4611.248579	68.979068	675.610903	2.000000	4.443687	15.409364	1.687165	0.000000	0.005000	0.250000
3.785585	4309.351325	15.881268	394.714949	2.000000	4.725081	16.087635	2.365436	0.000000	0.005000	0.250000
3.069914	6848.329456	12.045648	413.892320	2.000000	4.635445	16.147669	2.425470	0.000000	0.005000	0.250000
3.135379	8911.071059	25.825053	698.240335	2.000000	4.401785	15.518956	1.796756	0.000000	0.005000	0.250000
1.377734	15843.342650	30.014645	533.944523	2.000000	4.513081	15.987323	2.265124	0.000000	0.005000	0.250000
1.364893	15321.145728	7.593026	481.015455	2.000000	4.459415	16.066032	2.343832	0.000000	0.005000	0.250000
1.171183	26637.978792	50.778684	669.726004	2.000000	4.553537	15.801813	2.079614	0.000000	0.005000	0.250000
1.546362	37318.113245	26.573752	538.093786	2.000000	4.492212	16.047510	2.325310	0.000000	0.005000	0.250000
1.518987	48941.287957	22.076244	522.773055	2.000000	4.479353	16.073461	2.351262	0.000000	0.005000	0.250000
1.386008	31309.837943	44.985231	618.654339	2.000000	4.555403	15.906090	2.183891	0.000000	0.005000	0.250000
1.415195	38950.784568	11.560205	460.793032	2.000000	4.502008	16.219954	2.497754	0.000000	0.005000	0.250000
5.360098	24520.332336	3.804072	378.440428	2.000000	4.677342	16.465776	2.743576	0.000000	0.005000	0.250000
4.173522	16958.076916	9.178724	587.373370	2.000000	4.396015	15.827417	2.105217	0.000000	0.005000	0.250000
2.418216	19084.722662	6.710432	530.473492	2.000000	4.409689	15.962240	2.240041	0.000000	0.005000	0.250000
4.539387	10438.723475	3.858315	586.876078	2.000000	4.413962	15.753523	2.031324	0.000000	0.005000	0.250000
1.364579	12159.129912	5.706022	455.706480	2.000000	4.504557	16.107798	2.385598	0.000000	0.005000	0.250000
1.424610	6889.957125	3.672318	476.628234	2.000000	4.541444	15.946500	2.224301	0.000000	0.005000	0.250000
4.216797	3565.734278	18.575362	365.236541	2.000000	4.800201	16.125195	2.402996	0.000000	0.005000	0.250000
2.853555	4497.145151	76.188187	194.928656	2.000000	5.930128	17.326792	3.604592	0.000000	0.005000	0.250000
5.643611	5211.680649	70.379677	523.516109	2.000000	4.668817	15.847626	2.125427	0.000000	0.005000	0.250000
1.593617	4734.731591	42.486500	715.572339	2.000000	4.375712	15.314961	1.592761	0.000000	0.005000	0.250000
2.862035	4835.366046	10.361061	572.054187	2.000000	4.448029	15.600592	1.878392	0.000000	0.005000	0.250000
2.149972	7552.801589	18.968582	447.569087	2.000000	4.574101	16.063025	2.340825	0.000000	0.005000	0.250000
3.012060	11370.716762	18.697244	426.780798	2.000000	4.614206	16.222503	2.500304	0.000000	0.005000	0.250000
3.223038	8105.007435	60.606650	534.633067	2.000000	4.641369	15.925989	2.203790	0.000000	0.005000	0.250000
2.068301	4565.091539	125.731605	1101.285463	2.000000	4.262417	14.781516	1.059317	0.000000	0.005000	0.250000
1.866910	10241.231870	82.478654	936.621638	2.000000	4.365018	15.191109	1.468910	0.000000	0.005000	0.250000
1.929392	10779.302302	215.108491	1462.211229	2.000000	4.250526	14.655462	0.933263	0.000000	0.005000	0.250000
2.044061	12459.670599	55.148941	1009.742110	2.000000	4.323308	15.112505	1.390306	0.000000	0.005000	0.250000
1.320450	12357.117599	40.361408	609.142230	2.000000	4.509876	15.800245	2.078046	0.000000	0.005000	0.250000
3.009946	15117.058372	78.839804	762.930059	2.000000	4.546816	15.587275	1.865076	0.000000	0.005000	0.250000
3.288858	18493.511451	48.384900	1097.675562	2.000000	4.311146	15.058120	1.335920	0.000000	0.005000	0.250000
3.516584	9600.542272	68.907212	556.244051	2.000000	4.659604	15.930775	2.208575	0.000000	0.005000	0.250000
2.211889	8530.075756	40.982404	499.386620	2.000000	4.596849	15.987733	2.265534	0.000000	0.005000	0.250000
11.145972	13336.008263	25.686803	365.503829	2.000000	4.820389	16.503616	2.781417	0.000000	0.005000	0.250000
10.184537	11718.017251	19.079871	362.468387	2.000000	4.809417	16.483890	2.761691	0.000000	0.005000	0.250000
1.770702	9755.242516	5.892689	511.195637	2.000000	4.448678	15.912759	2.190559	0.000000	0.005000	0.250000
3.864172	10024.478792	26.969036	427.380688	2.000000	4.651277	16.214940	2.492741	0.000000	0.005000	0.250000
1.798791	11939.394361	22.211365	463.032453	2.000000	4.557547	16.118880	2.396680	0.000000	0.005000	0.250000
2.784667	15432.590626	17.963802	427.976548	2.000000	4.594882	16.258387	2.536188	0.000000	0.005000	0.250000
1.935261	13778.781869	68.502481	1094.456760	2.000000	4.300581	15.021863	1.299664	0.000000	0.005000	0.250000
2.188255	26320.924417	108.774670	1150.597733	2.000000	4.319721	15.041815	1.319616	0.000000	0.005000	0.250000
1.736497	22404.823879	85.624382	1199.073093	2.000000	4.285829	14.962458	1.240259	0.000000	0.005000	0.250000
1.030397	35119.340679	54.149591	779.768476	2.000000	4.507913	15.621312	1.899113	0.000000	0.005000	0.250000
1.710479	20716.017903	56.609039	1035.949224	2.000000	4.329405	15.149230	1.427030	0.000000	0.005000	0.250000
1.297662	13618.217358	42.379679	618.383306	2.000000	4.514937	15.801537	2.079337	0.000000	0.005000	0.250000
1.912495	16702.192078	37.772176	766.468378	2.000000	4.437113	15.538703	1.816503	0.000000	0.005000	0.250000
2.610640	12393.060154	17.561575	577.385312	2.000000	4.424937	15.817774	2.095574	0.000000	0.005000	0.250000
5.142602	6019.985234	26.504554	819.101805	2.000000	4.355020	15.218902	1.496703	0.000000	0.005000	0.250000
4.071251	6430.333113	20.844711	701.895423	2.000000	4.387960	15.432026	1.709827	0.000000	0.005000	0.250000
5.272790	3858.032965	8.361569	609.857635	2.000000	4.474510	15.441375	1.719176	0.000000	0.005000	0.250000
4.711357	6146.467165	11.337018	387.639026	2.000000	4.717539	16.223281	2.501081	0.000000	0.005000	0.250000
3.796177	5148.257643	6.170233	577.968032	2.000000	4.465563	15.612993	1.890793	0.000000	0.005000	0.250000
1.459892	6643.303980	3.846391	450.201012	2.000000	4.585969	16.019712	2.297513	0.000000	0.005000	0.250000
1.912542	8767.459810	7.024589	521.655974	2.000000	4.444379	15.863663	2.141464	0.000000	0.005000	0.250000
4.399165	9621.064738	11.557833	619.972396	2.000000	4.401840	15.672212	1.950012	0.000000	0.005000	0.250000
1.731251	12531.610748	8.790231	511.200303	2.000000	4.437952	15.958548	2.236349	0.000000	0.005000	0.250000
2.143156	12180.724102	2.356463	511.356749	2.000000	4.462181	15.957002	2.234803	0.000000	0.005000	0.250000
2.553748	15333.030612	3.762223	530.832087	2.000000	4.416843	15.934333	2.212134	0.000000	0.005000	0.250000
2.142749	25141.121954	8.674237	426.389965	2.000000	4.540335	16.287201	2.565001	0.000000	0.005000	0.250000
1.479657	32406.129165	18.159117	512.144684	2.000000	4.471789	16.079127	2.356928	0.000000	0.005000	0.250000
1.617501	20236.216350	4.777727	495.479674	2.000000	4.435087	16.054500	2.332301	0.000000	0.005000	0.250000
1.557285	41090.989885	0.802275	439.531153	2.000000	4.593028	16.300835	2.578636	0.000000	0.005000	0.250000
1.318854	34176.722092	1.736143	455.705065	2.000000	4.503259	16.216831	2.494632	0.000000	0.005000	0.250000
2.401293	38082.288372	2.582406	413.906319	2.000000	4.572545	16.358154	2.635955	0.000000	0.005000	0.250000
3.484852	46538.857666	3.394814	551.216684	2.000000	4.391261	15.966482	2.244283	0.000000	0.005000	0.250000
1.336948	26951.357483	6.275611	460.082761	2.000000	4.475105	16.178567	2.456367	0.000000	0.005000	0.250000
2.429156	35873.463454	5.705763	415.735252	2.000000	4.557902	16.347137	2.624938	0.000000	0.005000	0.250000
5.314071	38350.761416	22.612355	833.369068	2.000000	4.423178	15.501623	1.779424	0.000000	0.005000	0.250000
3.891865	32713.157274	28.845702	918.014726	2.000000	4.391019	15.356877	1.634678	0.000000	0.005000	0.250000
1.343670	17307.740477	12.775405	479.087796	2.000000	4.470872	16.093973	2.371774	0.000000	0.005000	0.250000
2.228747	21491.836372	18.211330	440.915489	2.000000	4.562320	16.251042	2.528842	0.000000	0.005000	0.250000
1.470741	19609.222765	13.823437	461.674872	2.000000	4.515553	16.169999	2.447799	0.000000	0.005000	0.250000
1.712785	20354.951924	35.714043	498.551868	2.000000	4.568022	16.120335	2.398136	0.000000	0.005000	0.250000
2.757122	11385.310896	53.366377	512.080152	2.000000	4.639951	16.046703	2.324503	0.000000	0.005000	0.250000
1.895986	7919.177561	73.175566	812.786687	2.000000	4.414074	15.327611	1.605411	0.000000	0.005000	0.250000
4.379953	3745.903820	16.613524	646.877571	2.000000	4.405602	15.342680	1.620481	0.000000	0.005000	0.250000
2.262256	3913.995801	5.949396	509.527926	2.000000	4.567004	15.688335	1.966136	0.000000	0.005000	0.250000
2.085618	4742.677878	10.079763	424.345607	2.000000	4.640029	16.008434	2.286235	0.000000	0.005000	0.250000
1.380714	4178.494841	7.981306	462.633467	2.000000	4.590828	15.838239	2.116040	0.000000	0.005000	0.250000
4.548412	4141.519886	4.849687	270.560378	2.000000	5.261862	16.660315	2.938115	0.000000	0.005000	0.250000
1.330930	9057.146278	4.838246	460.020419	2.000000	4.522109	16.042092	2.319892	0.000000	0.005000	0.250000
2.606988	6753.124439	3.008620	525.006828	2.000000	4.510991	15.818977	2.096777	0.000000	0.005000	0.250000
1.999067	13644.988237	5.082660	426.324409	2.000000	4.555833	16.220421	2.498221	0.000000	0.005000	0.250000
5.401708	20569.071348	25.372458	405.660787	2.000000	4.677330	16.387883	2.665683	0.000000	0.005000	0.250000
3.539668	11678.455154	30.397065	844.227260	2.000000	4.384916	15.344746	1.622547	0.000000	0.005000	0.250000
5.183616	30409.950754	48.800625	448.466711	2.000000	4.713053	16.336075	2.613875	0.000000	0.005000	0.250000
1.572626	24277.215142	17.157989	514.130826	2.000000	4.466772	16.050290	2.328090	0.000000	0.005000	0.250000
1.458430	13094.423974	18.530276	473.832389	2.000000	4.525744	16.093461	2.371261	0.000000	0.005000	0.250000
1.850973	16157.863350	44.585469	516.740604	2.000000	4.606234	16.073233	2.351033	0.000000	0.005000	0.250000
2.204807	9496.005096	69.708191	713.292094	2.000000	4.511126	15.569430	1.847231	0.000000	0.005000	0.250000
2.234783	17196.682545	263.222759	1654.213046	2.000000	4.239424	14.580610	0.858411	0.000000	0.005000	0.250000
1.749640	19865.158765	127.290489	1269.866862	2.000000	4.278742	14.884446	1.162246	0.000000	0.005000	0.250000
1.599513	36401.354024	93.918514	1216.257543	2.000000	4.292988	14.985343	1.263144	0.000000	0.005000	0.250000
1.270281	17381.668029	61.186882	918.927334	2.000000	4.384212	15.302696	1.580496	0.000000	0.005000	0.250000
2.662866	12477.146106	21.197495	436.611932	2.000000	4.597359	16.207165	2.484965	0.000000	0.005000	0.250000
1.767861	5763.807864	21.553041	466.310943	2.000000	4.563019	15.944267	2.222068	0.000000	0.005000	0.250000
1.502406	9624.709209	28.875838	573.147978	2.000000	4.484898	15.807115	2.084916	0.000000	0.005000	0.250000
3.029532	6696.601138	44.755455	487.081901	2.000000	4.631973	15.977799	2.255600	0.000000	0.005000	0.250000
5.114826	8383.306601	93.513289	767.704053	2.000000	4.497600	15.450197	1.727998	0.000000	0.005000	0.250000
3.147067	6456.545701	210.777542	1138.686238	2.000000	4.299188	14.859711	1.137512	0.000000	0.005000	0.250000
2.876082	9312.723864	117.652417	1309.706059	2.000000	4.255571	14.736312	1.014112	0.000000	0.005000	0.250000
1.739099	20656.020017	39.238882	669.367290	2.000000	4.506140	15.756860	2.034661	0.000000	0.005000	0.250000
4.131680	21048.083382	35.869863	438.022670	2.000000	4.654104	16.302943	2.580744	0.000000	0.005000	0.250000
1.551553	25254.084847	42.024231	745.841590	2.000000	4.485801	15.635598	1.913398	0.000000	0.005000	0.250000
1.532997	29256.072240	42.656610	730.494133	2.000000	4.498610	15.677440	1.955241	0.000000	0.005000	0.250000
1.203871	22895.336069	47.236357	738.957904	2.000000	4.500545	15.648212	1.926013	0.000000	0.005000	0.250000
1.173440	16203.286138	57.059771	669.011442	2.000000	4.561201	15.757722	2.035522	0.000000	0.005000	0.250000
2.925713	10054.889542	14.114245	581.651621	2.000000	4.416620	15.764613	2.042413	0.000000	0.005000	0.250000
1.392269	14021.918997	13.591134	495.174992	2.000000	4.461326	16.024453	2.302254	0.000000	0.005000	0.250000
2.101681	17770.020913	37.059984	814.072020	2.000000	4.415932	15.463238	1.741039	0.000000	0.005000	0.250000
4.507133	6475.229108	28.151310	816.794626	2.000000	4.355252	15.242084	1.519885	0.000000	0.005000	0.250000
1.455485	4773.502615	45.359960	589.567172	2.000000	4.480527	15.590512	1.868312	0.000000	0.005000	0.250000
1.699376	7180.498354	49.232966	840.922461	2.000000	4.345711	15.229760	1.507561	0.000000	0.005000	0.250000
2.970898	5928.916794	69.425861	633.860399	2.000000	4.538301	15.609594	1.887395	0.000000	0.005000	0.250000
1.472734	7037.101428	54.163828	630.596881	2.000000	4.513283	15.645808	1.923608	0.000000	0.005000	0.250000
2.773019	10543.013581	82.111875	843.655789	2.000000	4.435057	15.357408	1.635208	0.000000	0.005000	0.250000
