TEFF   4750.  GRAVITY 4.00000 LTE 
TITLE  [-0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   9.3154-230   9.3156-230   0.99998
FLUX    2     9.35        3.206337E+16   1.9951-223   1.9952-223   0.99998
FLUX    3     9.61        3.119589E+16   1.9356-217   1.9357-217   0.99998
FLUX    4     9.77        3.068500E+16   6.4853-214   6.4855-214   0.99998
FLUX    5     9.96        3.009965E+16   7.0850-210   7.0852-210   0.99998
FLUX    6    10.20        2.939142E+16   5.4296-205   5.4297-205   0.99998
FLUX    7    10.38        2.888174E+16   1.7749-201   1.7750-201   0.99998
FLUX    8    10.56        2.838944E+16   4.3962-198   4.3963-198   0.99998
FLUX    9    10.77        2.783589E+16   2.8715-194   2.8715-194   0.99998
FLUX   10    11.04        2.715512E+16   1.4087-189   1.4088-189   0.99998
FLUX   11    11.40        2.629759E+16   1.1349-183   1.1350-183   0.99998
FLUX   12    11.78        2.544928E+16   7.8591-178   7.8593-178   0.99998
FLUX   13    12.13        2.471496E+16   8.8856-173   8.8857-173   0.99998
FLUX   14    12.48        2.402184E+16   5.2026-168   5.2027-168   0.99998
FLUX   15    12.71        2.358714E+16   5.0734-165   5.0735-165   0.99998
FLUX   16    12.84        2.334833E+16   2.2242-163   2.2242-163   0.99998
FLUX   17    13.05        2.297260E+16   8.5076-161   8.5078-161   0.99998
FLUX   18    13.24        2.264294E+16   1.5673-158   1.5673-158   0.99998
FLUX   19    13.39        2.238928E+16   8.6678-157   8.6679-157   0.99998
FLUX   20    13.66        2.194674E+16   9.4984-154   9.4985-154   0.99998
FLUX   21    13.98        2.144439E+16   2.6741-150   2.6742-150   0.99998
FLUX   22    14.33        2.092062E+16   1.0512-146   1.0512-146   0.99998
FLUX   23    14.72        2.036634E+16   6.6684-143   6.6685-143   0.99998
FLUX   24    15.10        1.985381E+16   2.1799-139   2.1799-139   0.99998
FLUX   25    15.52        1.931653E+16   1.0491-135   1.0491-135   0.99998
FLUX   26    15.88        1.887862E+16   1.0476-132   1.0476-132   0.99998
FLUX   27    16.20        1.850571E+16   3.7448-130   3.7449-130   0.99998
FLUX   28    16.60        1.805979E+16   4.2195-127   4.2195-127   0.99998
FLUX   29    17.03        1.760379E+16   5.5528-124   5.5529-124   0.99998
FLUX   30    17.34        1.728907E+16   7.8732-122   7.8733-122   0.99998
FLUX   31    17.68        1.695659E+16   1.4736-119   1.4736-119   0.99998
FLUX   32    18.02        1.663665E+16   2.2593-117   2.2594-117   0.99998
FLUX   33    18.17        1.649931E+16   1.9584-116   1.9584-116   0.99998
FLUX   34    18.61        1.610921E+16   9.0207-114   9.0209-114   0.99998
FLUX   35    19.10        1.569594E+16   5.9564-111   5.9565-111   0.99998
FLUX   36    19.39        1.546119E+16   2.3715-109   2.3716-109   0.99998
FLUX   37    19.84        1.511051E+16   5.8124-107   5.8125-107   0.99998
FLUX   38    20.18        1.485592E+16   3.1543-105   3.1544-105   0.99998
FLUX   39    20.50        1.462402E+16   1.1990-103   1.1990-103   0.99998
FLUX   40    21.05        1.424192E+16   4.7736-101   4.7737-101   0.99998
FLUX   41    21.62        1.386644E+16   1.7070E-98   1.7071E-98   0.99998
FLUX   42    21.98        1.363933E+16   5.9683E-97   5.9684E-97   0.99998
FLUX   43    22.30        1.344361E+16   1.2726E-95   1.2727E-95   0.99998
FLUX   44    22.68        1.321836E+16   4.3041E-94   4.3041E-94   0.99998
FLUX   45    23.00        1.303446E+16   7.6272E-93   7.6274E-93   0.99998
FLUX   46    23.40        1.281165E+16   2.4732E-91   2.4733E-91   0.99998
FLUX   47    24.00        1.249135E+16   3.6639E-89   3.6640E-89   0.99998
FLUX   48    24.65        1.216197E+16   6.2354E-87   6.2355E-87   0.99998
FLUX   49    25.24        1.187767E+16   5.2362E-85   5.2363E-85   0.99998
FLUX   50    25.68        1.167416E+16   1.2462E-83   1.2462E-83   0.99998
FLUX   51    26.00        1.153048E+16   1.1668E-82   1.1668E-82   0.99998
FLUX   52    26.40        1.135578E+16   1.7687E-81   1.7687E-81   0.99998
FLUX   53    26.85        1.116546E+16   3.4080E-80   3.4081E-80   0.99998
FLUX   54    27.35        1.096133E+16   8.1200E-79   8.1201E-79   0.99998
FLUX   55    27.85        1.076454E+16   1.7257E-77   1.7258E-77   0.99998
FLUX   56    28.40        1.055607E+16   4.3837E-76   4.3837E-76   0.99998
FLUX   57    29.00        1.033767E+16   1.2952E-74   1.2953E-74   0.99998
FLUX   58    29.60        1.012812E+16   3.3225E-73   3.3226E-73   0.99998
FLUX   59    30.10        9.959883E+15   4.4943E-72   4.4946E-72   0.99992
FLUX   60    30.80        9.733523E+15   1.4904E-70   1.4904E-70   0.99998
FLUX   61    31.80        9.427437E+15   1.6864E-68   1.6864E-68   0.99998
FLUX   62    32.80        9.140015E+15   1.4219E-66   1.4219E-66   0.99998
FLUX   63    33.80        8.869601E+15   9.1616E-65   9.1617E-65   0.99998
FLUX   64    34.80        8.614727E+15   4.6242E-63   4.6243E-63   0.99998
FLUX   65    35.70        8.397549E+15   1.2999E-61   1.2999E-61   0.99998
FLUX   66    36.60        8.191052E+15   3.0941E-60   3.0941E-60   0.99998
FLUX   67    37.50        7.994467E+15   6.2957E-59   6.2959E-59   0.99998
FLUX   68    38.50        7.786818E+15   1.5118E-57   1.5118E-57   0.99998
FLUX   69    39.50        7.589683E+15   3.0759E-56   3.0759E-56   0.99998
FLUX   70    40.50        7.402284E+15   5.3727E-55   5.3728E-55   0.99998
FLUX   71    41.40        7.241364E+15   6.2471E-54   6.2472E-54   0.99998
FLUX   72    42.20        7.104087E+15   5.0508E-53   5.0508E-53   0.99998
FLUX   73    43.00        6.971919E+15   3.7699E-52   3.7700E-52   0.99998
FLUX   74    44.10        6.798016E+15   5.2906E-51   5.2907E-51   0.99998
FLUX   75    45.10        6.647284E+15   5.2019E-50   5.2019E-50   0.99998
FLUX   76    46.00        6.517228E+15   3.7291E-49   3.7292E-49   0.99998
