TEFF   3500.  GRAVITY 4.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    2     9.35        3.206337E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    3     9.61        3.119589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    4     9.77        3.068500E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    5     9.96        3.009965E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    6    10.20        2.939142E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    7    10.38        2.888174E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    8    10.56        2.838944E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    9    10.77        2.783589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   10    11.04        2.715512E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   11    11.40        2.629759E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   12    11.78        2.544928E+16   1.1868-225   1.1869-225   0.99998
FLUX   13    12.13        2.471496E+16   3.3216-219   3.3217-219   0.99998
FLUX   14    12.48        2.402184E+16   4.0209-213   4.0210-213   0.99998
FLUX   15    12.71        2.358714E+16   2.6205-209   2.6205-209   0.99998
FLUX   16    12.84        2.334833E+16   3.2619-207   3.2619-207   0.99998
FLUX   17    13.05        2.297260E+16   6.4439-204   6.4440-204   0.99998
FLUX   18    13.24        2.264294E+16   5.0133-201   5.0134-201   0.99998
FLUX   19    13.39        2.238928E+16   8.3997-199   8.3998-199   0.99998
FLUX   20    13.66        2.194674E+16   6.3657-195   6.3658-195   0.99998
FLUX   21    13.98        2.144439E+16   1.6097-190   1.6097-190   0.99998
FLUX   22    14.33        2.092062E+16   6.2400-186   6.2401-186   0.99998
FLUX   23    14.72        2.036634E+16   4.4608-181   4.4609-181   0.99998
FLUX   24    15.10        1.985381E+16   1.3692-176   1.3692-176   0.99998
FLUX   25    15.52        1.931653E+16   6.8939-172   6.8940-172   0.99998
FLUX   26    15.88        1.887862E+16   4.6651-168   4.6652-168   0.99998
FLUX   27    16.20        1.850571E+16   8.5066-165   8.5067-165   0.99998
FLUX   28    16.60        1.805979E+16   6.7266-161   6.7267-161   0.99998
FLUX   29    17.03        1.760379E+16   6.4924-157   6.4925-157   0.99998
FLUX   30    17.34        1.728907E+16   3.6414-154   3.6415-154   0.99998
