TEFF   4750.  GRAVITY 4.00000 LTE 
TITLE  [+0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    2     9.35        3.206337E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    3     9.61        3.119589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    4     9.77        3.068500E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    5     9.96        3.009965E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    6    10.20        2.939142E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    7    10.38        2.888174E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    8    10.56        2.838944E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    9    10.77        2.783589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX   10    11.04        2.715512E+16   2.4249-197   2.4250-197   0.99998
FLUX   11    11.40        2.629759E+16   3.5754-191   3.5755-191   0.99998
FLUX   12    11.78        2.544928E+16   4.5028-185   4.5029-185   0.99998
FLUX   13    12.13        2.471496E+16   8.5456-180   8.5458-180   0.99998
FLUX   14    12.48        2.402184E+16   8.1602-175   8.1604-175   0.99998
FLUX   15    12.71        2.358714E+16   1.0815-171   1.0816-171   0.99998
FLUX   16    12.84        2.334833E+16   5.6122-170   5.6123-170   0.99998
FLUX   17    13.05        2.297260E+16   2.7989-167   2.7990-167   0.99998
FLUX   18    13.24        2.264294E+16   6.5082-165   6.5083-165   0.99998
FLUX   19    13.39        2.238928E+16   4.3057-163   4.3058-163   0.99998
FLUX   20    13.66        2.194674E+16   6.4505-160   6.4506-160   0.99998
FLUX   21    13.98        2.144439E+16   2.5902-156   2.5903-156   0.99998
FLUX   22    14.33        2.092062E+16   1.4746-152   1.4747-152   0.99998
FLUX   23    14.72        2.036634E+16   1.3847-148   1.3847-148   0.99998
FLUX   24    15.10        1.985381E+16   6.5058-145   6.5059-145   0.99998
FLUX   25    15.52        1.931653E+16   4.5805-141   4.5806-141   0.99998
FLUX   26    15.88        1.887862E+16   6.2380-138   6.2381-138   0.99998
FLUX   27    16.20        1.850571E+16   2.9044-135   2.9045-135   0.99998
FLUX   28    16.60        1.805979E+16   4.4895-132   4.4895-132   0.99998
FLUX   29    17.03        1.760379E+16   8.1646-129   8.1647-129   0.99998
FLUX   30    17.34        1.728907E+16   1.4473-126   1.4474-126   0.99998
