TEFF  29000.  GRAVITY 4.00000 LTE 
TITLE  [+0.5] N(He)/Ntot=0.07813 VTURB=2.0  L/H=1.25 NOVER                      
FLUX    1     9.09        3.298047E+16   3.0669E-38   3.0790E-38   0.99608
FLUX    2     9.35        3.206337E+16   3.7594E-37   3.7736E-37   0.99624
FLUX    3     9.61        3.119589E+16   2.7526E-36   2.7629E-36   0.99628
FLUX    4     9.77        3.068501E+16   8.8670E-36   8.8987E-36   0.99644
FLUX    5     9.96        3.009965E+16   3.3927E-35   3.4046E-35   0.99651
FLUX    6    10.20        2.939142E+16   1.7315E-34   1.7374E-34   0.99660
FLUX    7    10.38        2.888174E+16   5.6226E-34   5.6414E-34   0.99667
FLUX    8    10.56        2.838944E+16   1.7605E-33   1.7662E-33   0.99675
FLUX    9    10.77        2.783589E+16   6.3791E-33   6.3995E-33   0.99681
FLUX   10    11.04        2.715512E+16   3.1242E-32   3.1339E-32   0.99690
FLUX   11    11.40        2.629759E+16   2.3329E-31   2.3401E-31   0.99696
FLUX   12    11.78        2.544928E+16   1.7267E-30   1.7317E-30   0.99709
FLUX   13    12.13        2.471496E+16   9.8419E-30   9.8696E-30   0.99720
FLUX   14    12.48        2.402183E+16   5.1236E-29   5.1380E-29   0.99721
FLUX   15    12.71        2.358714E+16   1.4467E-28   1.4505E-28   0.99733
FLUX   16    12.84        2.334833E+16   2.5615E-28   2.5683E-28   0.99736
FLUX   17    13.05        2.297261E+16   6.2972E-28   6.3209E-28   0.99626
FLUX   18    13.24        2.264294E+16   1.3916E-27   1.3952E-27   0.99740
FLUX   19    13.39        2.238928E+16   2.5617E-27   2.5682E-27   0.99747
FLUX   20    13.66        2.194674E+16   7.4541E-27   7.4727E-27   0.99751
FLUX   21    13.98        2.144438E+16   2.5152E-26   2.5213E-26   0.99758
FLUX   22    14.33        2.092062E+16   8.9721E-26   8.9933E-26   0.99764
FLUX   23    14.72        2.036634E+16   3.4613E-25   3.4693E-25   0.99767
FLUX   24    15.10        1.985381E+16   1.2109E-24   1.2136E-24   0.99776
FLUX   25    15.52        1.931653E+16   4.5190E-24   4.5289E-24   0.99782
FLUX   26    15.88        1.887862E+16   1.3266E-23   1.3295E-23   0.99787
FLUX   27    16.20        1.850571E+16   3.3297E-23   3.3370E-23   0.99780
FLUX   28    16.60        1.805979E+16   1.0039E-22   1.0057E-22   0.99816
FLUX   29    17.03        1.760379E+16   3.1024E-22   3.1175E-22   0.99515
FLUX   30    17.34        1.728907E+16   6.8184E-22   6.8191E-22   0.99990
FLUX   31    17.68        1.695659E+16   1.5616E-21   1.5617E-21   0.99997
FLUX   32    18.02        1.663665E+16   3.4721E-21   3.4722E-21   0.99997
FLUX   33    18.17        1.649931E+16   4.8917E-21   4.8957E-21   0.99919
FLUX   34    18.61        1.610922E+16   1.3010E-20   1.3024E-20   0.99889
FLUX   35    19.10        1.569594E+16   3.6831E-20   3.6832E-20   0.99997
FLUX   36    19.39        1.546119E+16   6.6561E-20   6.6567E-20   0.99990
FLUX   37    19.84        1.511051E+16   1.6142E-19   1.6144E-19   0.99988
FLUX   38    20.18        1.485592E+16   3.0744E-19   3.0755E-19   0.99965
FLUX   39    20.50        1.462402E+16   5.5338E-19   5.5378E-19   0.99929
FLUX   40    21.05        1.424192E+16   1.4636E-18   1.4638E-18   0.99986
FLUX   41    21.62        1.386644E+16   3.8081E-18   3.8148E-18   0.99825
FLUX   42    21.98        1.363933E+16   6.8130E-18   6.8181E-18   0.99925
FLUX   43    22.30        1.344361E+16   1.1249E-17   1.1259E-17   0.99914
FLUX   44    22.68        1.321836E+16   2.0976E-17   2.1198E-17   0.98954
FLUX   45    23.00        1.303446E+16   1.5965E-15   2.2045E-15   0.72417
FLUX   46    23.40        1.281165E+16   3.5230E-15   3.7117E-15   0.94917
FLUX   47    24.00        1.249135E+16   7.1745E-15   7.8611E-15   0.91265
FLUX   48    24.65        1.216197E+16   1.5474E-14   1.7041E-14   0.90800
FLUX   49    25.24        1.187767E+16   3.0352E-14   3.3397E-14   0.90884
FLUX   50    25.68        1.167416E+16   4.7818E-14   5.4202E-14   0.88221
FLUX   51    26.00        1.153048E+16   8.1584E-14   9.2128E-14   0.88555
FLUX   52    26.40        1.135578E+16   1.3050E-13   1.5421E-13   0.84629
FLUX   53    26.85        1.116546E+16   2.1238E-13   2.3956E-13   0.88651
FLUX   54    27.35        1.096133E+16   3.4117E-13   3.8454E-13   0.88721
FLUX   55    27.85        1.076454E+16   5.2432E-13   6.0735E-13   0.86329
FLUX   56    28.40        1.055607E+16   1.1468E-12   1.2172E-12   0.94215
FLUX   57    29.00        1.033767E+16   1.9113E-12   2.0115E-12   0.95017
FLUX   58    29.60        1.012813E+16   3.0423E-12   3.2606E-12   0.93306
FLUX   59    30.10        9.959884E+15   4.4671E-12   5.0655E-12   0.88187
FLUX   60    30.80        9.733523E+15   9.8644E-12   1.2560E-11   0.78540
FLUX   61    31.80        9.427437E+15   2.2862E-11   2.5014E-11   0.91396
FLUX   62    32.80        9.140015E+15   4.2106E-11   4.7972E-11   0.87773
FLUX   63    33.80        8.869601E+15   8.4494E-11   8.8905E-11   0.95039
FLUX   64    34.80        8.614727E+15   1.5509E-10   1.5976E-10   0.97076
FLUX   65    35.70        8.397549E+15   7.3395E-10   8.9672E-10   0.81848
FLUX   66    36.60        8.191052E+15   1.8778E-09   2.1674E-09   0.86636
FLUX   67    37.50        7.994467E+15   2.6074E-09   3.2271E-09   0.80796
FLUX   68    38.50        7.786818E+15   4.4507E-09   5.2685E-09   0.84477
FLUX   69    39.50        7.589684E+15   1.2388E-08   1.5695E-08   0.78930
FLUX   70    40.50        7.402284E+15   1.7251E-08   2.2172E-08   0.77805
FLUX   71    41.40        7.241365E+15   2.8193E-08   3.7089E-08   0.76015
FLUX   72    42.20        7.104088E+15   3.7059E-08   5.4073E-08   0.68534
FLUX   73    43.00        6.971919E+15   5.1059E-08   6.7881E-08   0.75218
FLUX   74    44.10        6.798016E+15   7.1946E-08   9.1598E-08   0.78546
FLUX   75    45.10        6.647284E+15   8.7351E-08   1.2131E-07   0.72004
FLUX   76    46.00        6.517228E+15   1.0474E-07   1.5155E-07   0.69115
FLUX   77    47.00        6.378564E+15   1.4509E-07   1.9217E-07   0.75502
FLUX   78    48.00        6.245677E+15   1.9209E-07   2.4106E-07   0.79684
FLUX   79    49.00        6.118214E+15   2.4366E-07   3.0093E-07   0.80968
FLUX   80    50.00        5.995850E+15   3.0694E-07   3.7040E-07   0.82867
FLUX   81    50.60        5.924753E+15   6.6092E-07   6.3571E-06   0.10397
FLUX   82    51.20        5.855322E+15   6.6126E-06   2.5009E-05   0.26441
FLUX   83    52.00        5.765240E+15   6.6684E-06   2.5226E-05   0.26434
FLUX   84    53.00        5.656462E+15   6.4604E-06   2.5600E-05   0.25236
FLUX   85    54.00        5.551713E+15   6.5157E-06   2.6093E-05   0.24971
FLUX   86    55.00        5.450773E+15   9.4898E-06   2.6722E-05   0.35512
FLUX   87    56.00        5.353438E+15   1.2661E-05   2.7461E-05   0.46105
FLUX   88    57.00        5.259518E+15   1.3985E-05   2.8308E-05   0.49404
FLUX   89    58.00        5.168836E+15   1.3098E-05   3.0858E-05   0.42448
FLUX   90    59.00        5.081229E+15   1.5587E-05   3.1911E-05   0.48845
FLUX   91    60.00        4.996542E+15   1.3363E-05   3.3067E-05   0.40412
FLUX   92    61.00        4.914631E+15   1.7960E-05   3.4327E-05   0.52320
FLUX   93    62.00        4.835363E+15   2.1498E-05   3.5688E-05   0.60239
FLUX   94    63.00        4.758611E+15   2.1343E-05   3.7147E-05   0.57456
FLUX   95    64.00        4.684258E+15   1.8894E-05   3.8726E-05   0.48789
FLUX   96    65.00        4.612192E+15   1.4891E-05   4.0403E-05   0.36856
FLUX   97    65.80        4.556117E+15   1.7578E-05   4.1827E-05   0.42024
FLUX   98    66.50        4.508158E+15   2.3724E-05   4.3107E-05   0.55036
FLUX   99    67.50        4.441370E+15   2.8053E-05   4.5010E-05   0.62325
FLUX  100    68.50        4.376533E+15   2.3416E-05   4.7001E-05   0.49820
FLUX  101    69.50        4.313561E+15   3.6977E-05   4.9076E-05   0.75347
FLUX  102    70.50        4.252376E+15   3.0405E-05   5.1234E-05   0.59346
FLUX  103    71.60        4.187046E+15   4.3686E-05   5.3701E-05   0.81351
FLUX  104    72.60        4.129373E+15   4.3065E-05   5.6069E-05   0.76807
FLUX  105    73.50        4.078810E+15   4.5286E-05   5.8239E-05   0.77760
FLUX  106    74.50        4.024060E+15   4.7904E-05   6.0728E-05   0.78883
FLUX  107    75.50        3.970762E+15   5.0204E-05   6.3287E-05   0.79328
FLUX  108    76.50        3.918856E+15   5.3974E-05   6.5916E-05   0.81883
FLUX  109    77.50        3.868290E+15   5.9114E-05   6.8610E-05   0.86160
FLUX  110    78.50        3.819013E+15   6.4151E-05   7.1368E-05   0.89887
FLUX  111    79.50        3.770975E+15   6.5911E-05   7.4186E-05   0.88846
FLUX  112    80.50        3.724130E+15   6.5241E-05   7.7063E-05   0.84659
FLUX  113    81.50        3.678436E+15   6.6094E-05   7.9998E-05   0.82620
FLUX  114    82.50        3.633848E+15   7.4647E-05   8.2993E-05   0.89944
FLUX  115    83.50        3.590329E+15   5.6363E-05   8.6047E-05   0.65503
FLUX  116    84.50        3.547840E+15   7.4213E-05   8.9151E-05   0.83244
FLUX  117    85.50        3.506345E+15   7.4516E-05   9.2301E-05   0.80732
FLUX  118    86.50        3.465809E+15   8.0306E-05   9.5492E-05   0.84097
FLUX  119    87.50        3.426200E+15   8.4855E-05   9.8723E-05   0.85953
FLUX  120    88.50        3.387486E+15   9.1476E-05   1.0199E-04   0.89687
FLUX  121    89.50        3.349637E+15   9.5470E-05   1.0530E-04   0.90662
FLUX  122    90.50        3.312624E+15   9.3654E-05   1.0865E-04   0.86202
FLUX  123    91.50        3.276421E+15   1.2081E-04   2.6086E-03   0.04631
FLUX  124    92.50        3.241000E+15   5.4672E-04   2.6022E-03   0.21010
FLUX  125    93.50        3.206337E+15   9.4737E-04   2.5953E-03   0.36504
FLUX  126    94.50        3.172407E+15   1.2626E-03   2.5879E-03   0.48788
FLUX  127    95.50        3.139188E+15   1.3765E-03   2.5801E-03   0.53352
FLUX  128    96.50        3.106658E+15   1.5038E-03   2.5719E-03   0.58472
FLUX  129    97.50        3.074795E+15   3.5839E-04   2.5633E-03   0.13982
FLUX  130    98.50        3.043579E+15   1.0605E-03   2.5545E-03   0.41517
FLUX  131    99.50        3.012990E+15   1.1134E-03   2.5452E-03   0.43743
FLUX  132   100.50        2.983010E+15   1.2978E-03   2.5357E-03   0.51184
FLUX  133   101.50        2.953621E+15   1.4383E-03   2.5257E-03   0.56945
FLUX  134   102.50        2.924805E+15   1.1533E-03   2.5156E-03   0.45846
FLUX  135   103.50        2.896546E+15   1.3445E-03   2.5052E-03   0.53670
FLUX  136   104.50        2.868828E+15   1.7892E-03   2.4945E-03   0.71724
FLUX  137   105.50        2.841635E+15   1.6680E-03   2.4836E-03   0.67161
FLUX  138   106.50        2.814953E+15   1.3662E-03   2.4725E-03   0.55255
FLUX  139   107.50        2.788767E+15   1.5309E-03   2.4612E-03   0.62204
FLUX  140   108.50        2.763065E+15   1.4243E-03   2.4496E-03   0.58143
FLUX  141   109.50        2.737831E+15   1.5696E-03   2.4379E-03   0.64384
FLUX  142   110.50        2.713054E+15   1.5034E-03   2.4261E-03   0.61969
FLUX  143   111.50        2.688722E+15   1.4952E-03   2.4141E-03   0.61935
FLUX  144   112.50        2.664822E+15   1.0951E-03   2.4019E-03   0.45593
FLUX  145   113.50        2.641344E+15   1.4998E-03   2.3896E-03   0.62765
FLUX  146   114.50        2.618275E+15   1.4656E-03   2.3772E-03   0.61652
FLUX  147   115.50        2.595606E+15   1.4352E-03   2.3647E-03   0.60692
FLUX  148   116.50        2.573326E+15   1.4043E-03   2.3520E-03   0.59705
FLUX  149   117.50        2.551426E+15   7.3192E-04   2.3396E-03   0.31284
FLUX  150   118.50        2.529895E+15   1.3043E-03   2.3269E-03   0.56052
FLUX  151   119.50        2.508724E+15   1.3088E-03   2.3141E-03   0.56559
FLUX  152   120.50        2.487905E+15   1.1531E-03   2.3011E-03   0.50109
FLUX  153   121.50        2.467428E+15   1.0196E-03   2.2882E-03   0.44561
FLUX  154   122.50        2.447286E+15   1.2996E-03   2.2756E-03   0.57110
FLUX  155   123.50        2.427470E+15   1.4501E-03   2.2625E-03   0.64094
FLUX  156   124.50        2.407972E+15   1.3812E-03   2.2492E-03   0.61410
FLUX  157   125.50        2.388785E+15   1.4050E-03   2.2362E-03   0.62827
FLUX  158   126.50        2.369901E+15   1.4905E-03   2.2231E-03   0.67044
FLUX  159   127.50        2.351314E+15   1.5874E-03   2.2100E-03   0.71827
FLUX  160   128.50        2.333016E+15   1.6225E-03   2.1969E-03   0.73852
FLUX  161   129.50        2.315000E+15   1.3658E-03   2.1838E-03   0.62545
FLUX  162   130.50        2.297261E+15   1.4519E-03   2.1706E-03   0.66886
FLUX  163   131.50        2.279791E+15   1.6832E-03   2.1575E-03   0.78016
FLUX  164   132.50        2.262585E+15   1.6176E-03   2.1444E-03   0.75433
FLUX  165   133.50        2.245637E+15   1.5825E-03   2.1314E-03   0.74247
FLUX  166   134.50        2.228941E+15   1.6112E-03   2.1184E-03   0.76058
FLUX  167   135.50        2.212491E+15   1.6042E-03   2.1054E-03   0.76196
FLUX  168   136.50        2.196282E+15   1.5337E-03   2.0924E-03   0.73298
FLUX  169   137.50        2.180309E+15   1.4816E-03   2.0795E-03   0.71250
FLUX  170   138.50        2.164567E+15   1.4168E-03   2.0666E-03   0.68555
FLUX  171   139.50        2.149050E+15   9.1094E-04   2.0537E-03   0.44355
FLUX  172   140.50        2.133754E+15   1.0375E-03   2.0409E-03   0.50832
FLUX  173   141.50        2.118675E+15   1.3599E-03   2.0282E-03   0.67048
FLUX  174   142.50        2.103807E+15   1.2769E-03   2.0155E-03   0.63354
FLUX  175   143.50        2.089146E+15   1.3986E-03   2.0029E-03   0.69828
FLUX  176   144.20        2.079005E+15   1.4139E-03   1.9940E-03   0.70904
FLUX  177   144.70        2.071821E+15   1.4101E-03   1.9877E-03   0.70940
