TEFF   4750.  GRAVITY 4.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.6292-222   2.6293-222   0.99998
FLUX    2     9.35        3.206337E+16   3.4473-216   3.4474-216   0.99998
FLUX    3     9.61        3.119589E+16   2.1022-210   2.1022-210   0.99998
FLUX    4     9.77        3.068500E+16   5.3577-207   5.3578-207   0.99998
FLUX    5     9.96        3.009965E+16   4.2779-203   4.2780-203   0.99998
FLUX    6    10.20        2.939142E+16   2.2432-198   2.2432-198   0.99998
FLUX    7    10.38        2.888174E+16   5.5802-195   5.5803-195   0.99998
FLUX    8    10.56        2.838944E+16   1.0615-191   1.0615-191   0.99998
FLUX    9    10.77        2.783589E+16   5.1527-188   5.1528-188   0.99998
FLUX   10    11.04        2.715512E+16   1.7546-183   1.7546-183   0.99998
FLUX   11    11.40        2.629759E+16   8.9214-178   8.9216-178   0.99998
FLUX   12    11.78        2.544928E+16   3.9176-172   3.9176-172   0.99998
FLUX   13    12.13        2.471496E+16   2.9854-167   2.9854-167   0.99998
FLUX   14    12.48        2.402184E+16   1.2043-162   1.2043-162   0.99998
FLUX   15    12.71        2.358714E+16   9.2962-160   9.2963-160   0.99998
FLUX   16    12.84        2.334833E+16   3.5842-158   3.5843-158   0.99998
FLUX   17    13.05        2.297260E+16   1.1201-155   1.1201-155   0.99998
FLUX   18    13.24        2.264294E+16   1.7281-153   1.7281-153   0.99998
FLUX   19    13.39        2.238928E+16   8.3375-152   8.3376-152   0.99998
FLUX   20    13.66        2.194674E+16   7.1997-149   7.1998-149   0.99998
FLUX   21    13.98        2.144439E+16   1.5465-145   1.5466-145   0.99998
FLUX   22    14.33        2.092062E+16   4.5845-142   4.5846-142   0.99998
FLUX   23    14.72        2.036634E+16   2.1573-138   2.1573-138   0.99998
FLUX   24    15.10        1.985381E+16   5.3493-135   5.3494-135   0.99998
FLUX   25    15.52        1.931653E+16   1.9267-131   1.9267-131   0.99998
FLUX   26    15.88        1.887862E+16   1.5191-128   1.5191-128   0.99998
FLUX   27    16.20        1.850571E+16   4.4400-126   4.4400-126   0.99998
FLUX   28    16.60        1.805979E+16   3.9321-123   3.9322-123   0.99998
FLUX   29    17.03        1.760379E+16   4.0448-120   4.0448-120   0.99998
FLUX   30    17.34        1.728907E+16   4.8380-118   4.8381-118   0.99998
FLUX   31    17.68        1.695659E+16   7.5655-116   7.5656-116   0.99998
FLUX   32    18.02        1.663665E+16   9.7567-114   9.7569-114   0.99998
FLUX   33    18.17        1.649931E+16   7.8516-113   7.8517-113   0.99998
FLUX   34    18.61        1.610921E+16   2.9286-110   2.9286-110   0.99998
FLUX   35    19.10        1.569594E+16   1.5462-107   1.5462-107   0.99998
FLUX   36    19.39        1.546119E+16   5.4214-106   5.4215-106   0.99998
FLUX   37    19.84        1.511051E+16   1.0989-103   1.0989-103   0.99998
