         0.01   1.44923e-23 6 1.06618714901069e-05 1.54515429284588e-28 0.0104021484295122 
    0.0110668   5.05067e-21 5 1.24817840474644e-05 6.30413542816648e-26 0.0116226986687957 
    0.0122474   5.65355e-19 6 1.52588887825155e-05 8.62669645644756e-24 0.0127161431322164 
     0.013554   5.71715e-17 6 1.87053763819387e-05 1.06941493769956e-21 0.0140725709245779 
        0.015   2.36004e-15 5 1.91273617639915e-05 4.51413852253709e-20 0.0153422912965166 
    0.0161185   4.50343e-14 4 1.87380627012279e-05 8.43855608611137e-19 0.0165287650908639 
    0.0173205   5.36349e-13 4 2.16118297517976e-05 1.15914845472854e-17 0.0176474793920777 
    0.0186121   6.08422e-12 5 2.49687032089518e-05 1.51915183265103e-16 0.0189524948858052 
         0.02   7.83208e-11 6 3.55396824338641e-05 2.78349764867343e-15 0.0206184049710638 
    0.0221336   1.02189e-07 6 4.98809279652599e-05 5.09729586743502e-12 0.0231980994207337 
    0.0244949   2.39443e-06 6 6.1079195833439e-05 1.46250115190411e-10 0.0250744240145705 
    0.0271081   4.14139e-05 7 7.48304511872754e-05 3.09901946117704e-09 0.027832752776442 
         0.03   0.000544943 5 7.6589920437116e-05 4.17371374319305e-08 0.0307460960748692 
    0.0322371    0.00316414 3 7.49100168751417e-05 2.37025932147672e-07 0.0327358033102005 
     0.034641      0.014332 4 8.64530802006712e-05 1.23904674422808e-06 0.0353463976959636 
    0.0372242     0.0671238 4 9.98431100326717e-05 6.70185241493276e-06 0.0376490118742262 
         0.04       0.22094 3 0.000101140274658185 2.23458902023883e-05 0.0402005311643418 
    0.0422949      0.417526 4 9.99909099000678e-05 4.17488214803028e-05 0.0425395007378059 
    0.0447214      0.573185 4 0.000111568255345704 6.39492137424956e-05 0.044772833813528 
    0.0472871      0.779503 3 0.000125015470912756 9.7449924766235e-05 0.0475091945232206 
         0.05       2.27436 4 0.000125771513960104 0.000286050033151316 0.0506051596607666 
    0.0523318       9.91913 4 0.000125049125386806 0.00124037833222299 0.0523639168658893 
    0.0547723       10.4223 4 0.000136759417475234 0.00142535144552191 0.0549334044513552 
    0.0573266       15.4213 3 0.000150010342580168 0.00231335127714092 0.0574143010460433 
         0.06       14.3831 5 0.000216016521850477 0.00310699516323416 0.0605737136222528 
    0.0644742       16.0539 6 0.000299640022938474 0.00481037741234429 0.0644933091473293 
     0.069282       17.8479 6 0.000345943033057163 0.00617434892285718 0.0694958131872208 
    0.0744484       20.9765 6 0.000399486287869691 0.00837981579388489 0.0745202796050894 
         0.08       21.7061 6 0.000404414778050581 0.00877827816250055 0.0797757095516794 
    0.0845897       20.1981 6 0.000399732533537747 0.00807382027321657 0.0847350088804075 
    0.0894427       23.9585 6 0.000446866202391426 0.010706243041076 0.0898025112066149 
    0.0945742       90.4569 6 0.00049957032365118 0.0451895914039366 0.0948846677981211 
          0.1       81.7346 6 0.000503492407234358 0.0411527294743926 0.0999680907300307 
     0.104664       93.6762 6 0.000499790150153293 0.0468184329771589 0.104755857756432 
     0.109545       82.2742 6 0.000547438846618139 0.0450400982091793 0.109552873091524 
     0.114653       69.3182 6 0.000599640193603462 0.0415659699810234 0.114609303009863 
         0.12       55.6804 7 0.000736191522916727 0.0409914242500635 0.120427210440254 
     0.126885       59.3093 9 0.000899285358025619 0.0533359530587553 0.127030550003007 
     0.134164       56.7359 8 0.00100556179781495 0.0570514556099168 0.134208146395229 
     0.141861       43.6012 10 0.0011241235385528 0.0490131050904931 0.14200782103983 
         0.15       36.4933 12 0.00145659758375067 0.0531560651200606 0.150393959797672 
     0.161185       30.4689 12 0.00187254014416479 0.0570541499034411 0.16143663623004 
     0.173205       27.9732 15 0.00216233638545751 0.0604874187357913 0.173297814974016 
     0.186121       23.0001 14 0.00249682904871282 0.0574273018067357 0.186191780387733 
          0.2       19.8177 14 0.0025276742462051 0.0500927650444907 0.199291879009729 
     0.211474       16.6969 14 0.00249798647087639 0.0417087162418006 0.211758795616025 
     0.223607       15.0868 13 0.00279301850233687 0.0421377977820247 0.223620691117037 
     0.236435       12.4206 14 0.00312254837338258 0.038783888923264 0.236467106101032 
         0.25       10.1177 15 0.00314692308707586 0.0318397563371157 0.249380897477961 
     0.261659       8.96077 13 0.00312336406193427 0.0279877351540682 0.261677547322187 
     0.273861       7.64999 13 0.00342148777546342 0.0261743327200991 0.273896056776718 
     0.286633       6.59883 13 0.00374822583826753 0.024733909098213 0.286667810332207 
          0.3       5.60015 7 0.00410552576188512 0.0229915410043043 0.299982809377128 
     0.313991       4.81304 9 0.00449792338954018 0.0216486721385814 0.314038743887123 
     0.328634       4.10212 8 0.00492713758140304 0.0202117173790057 0.328653737911832 
     0.343959       3.50922 9 0.00539724144502778 0.0189401270645964 0.343989212036491 
         0.36       2.94293 11 0.0062315403166951 0.0183389617288319 0.360331319002512 
     0.378521        2.5113 10 0.00719571463664601 0.018070591630289 0.378785244254734 
     0.397995       2.24379 11 0.00795490255464937 0.017849118423097 0.39806998201997 
     0.418471       1.88419 12 0.00879420364923584 0.016569923888558 0.41859085231947 
         0.44       1.55146 12 0.0103117819652346 0.0159983635000561 0.440741730188388 
     0.465243       1.29027 14 0.012090617883819 0.0156001202456892 0.465313927846529 
     0.491935        1.0561 15 0.0135178722000817 0.0142761843103279 0.492002162657189 
     0.520158      0.868386 16 0.0151128246466378 0.0131237725998555 0.520173012206081 
         0.55      0.701762 17 0.0176407467603308 0.0123796105634622 0.550656715224583 
      0.58418      0.550414 18 0.0206066447762673 0.0113421760257351 0.584288771352921 
     0.620484      0.446782 20 0.0232470525581663 0.010386368613651 0.620524381365126 
     0.659044      0.352692 21 0.0262260953470199 0.00924974253251641 0.659075530651433 
          0.7      0.285422 20 0.0264618832320159 0.0075527978740464 0.697967385344504 
     0.734815      0.234586 19 0.0262343140602596 0.00615419682404962 0.734832966098063 
     0.771362      0.194686 19 0.028909336781675 0.00562823661251398 0.771391527040146 
     0.809727      0.161025 21 0.0318563828545383 0.00512968959478776 0.809692039418286 
         0.85      0.133466 20 0.0320481901627819 0.00427733219349022 0.848338242333295 
