TEFF   3750.  GRAVITY 4.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    2     9.35        3.206337E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    3     9.61        3.119589E+16   2.5000E-39   2.5000E-39   1.00000
FLUX    4     9.77        3.068500E+16   2.0865-262   2.0865-262   0.99998
FLUX    5     9.96        3.009965E+16   1.9457-257   1.9457-257   0.99998
FLUX    6    10.20        2.939142E+16   1.9963-251   1.9964-251   0.99998
FLUX    7    10.38        2.888174E+16   4.2220-247   4.2221-247   0.99998
FLUX    8    10.56        2.838944E+16   6.3483-243   6.3484-243   0.99998
FLUX    9    10.77        2.783589E+16   3.1506-238   3.1506-238   0.99998
FLUX   10    11.04        2.715512E+16   1.8717-232   1.8718-232   0.99998
FLUX   11    11.40        2.629759E+16   3.4896-225   3.4897-225   0.99998
FLUX   12    11.78        2.544928E+16   5.4071-218   5.4072-218   0.99998
FLUX   13    12.13        2.471496E+16   9.0097-212   9.0099-212   0.99998
FLUX   14    12.48        2.402184E+16   6.6860-206   6.6861-206   0.99998
FLUX   15    12.71        2.358714E+16   3.2059-202   3.2060-202   0.99998
FLUX   16    12.84        2.334833E+16   3.3716-200   3.3717-200   0.99998
FLUX   17    13.05        2.297260E+16   5.1093-197   5.1094-197   0.99998
FLUX   18    13.24        2.264294E+16   3.1500-194   3.1501-194   0.99998
FLUX   19    13.39        2.238928E+16   4.4129-192   4.4130-192   0.99998
FLUX   20    13.66        2.194674E+16   2.4474-188   2.4475-188   0.99998
FLUX   21    13.98        2.144439E+16   4.3422-184   4.3423-184   0.99998
FLUX   22    14.33        2.092062E+16   1.1634-179   1.1634-179   0.99998
FLUX   23    14.72        2.036634E+16   5.6262-175   5.6263-175   0.99998
FLUX   24    15.10        1.985381E+16   1.2032-170   1.2032-170   0.99998
FLUX   25    15.52        1.931653E+16   4.1483-166   4.1484-166   0.99998
FLUX   26    15.88        1.887862E+16   2.0618-162   2.0618-162   0.99998
FLUX   27    16.20        1.850571E+16   2.8909-159   2.8909-159   0.99998
FLUX   28    16.60        1.805979E+16   1.6697-155   1.6697-155   0.99998
FLUX   29    17.03        1.760379E+16   1.1688-151   1.1688-151   0.99998
FLUX   30    17.34        1.728907E+16   5.2523-149   5.2524-149   0.99998
