TEFF   5000.  GRAVITY 4.00000 LTE 
TITLE  [-0.5] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   1.7695-214   1.7695-214   0.99998
FLUX   92    61.00        4.914631E+15   2.8304E-36   2.8305E-36   0.99998
FLUX   93    62.00        4.835363E+15   8.3604E-36   8.3611E-36   0.99991
FLUX   94    63.00        4.758611E+15   2.3821E-35   2.3822E-35   0.99993
FLUX   95    64.00        4.684258E+15   6.5615E-35   6.5616E-35   0.99998
FLUX   96    65.00        4.612192E+15   1.7491E-34   1.7491E-34   0.99998
FLUX   97    65.80        4.556117E+15   3.7468E-34   3.7468E-34   0.99998
FLUX   98    66.50        4.508158E+15   7.1810E-34   7.1824E-34   0.99981
FLUX   99    67.50        4.441370E+15   1.7750E-33   1.7753E-33   0.99984
FLUX  100    68.50        4.376533E+15   4.2673E-33   4.2674E-33   0.99998
FLUX  101    69.50        4.313561E+15   9.9878E-33   9.9880E-33   0.99998
FLUX  102    70.50        4.252376E+15   2.2772E-32   2.2789E-32   0.99927
FLUX  103    71.60        4.187046E+15   5.4897E-32   5.4898E-32   0.99998
FLUX  104    72.60        4.129373E+15   1.1914E-31   1.1914E-31   0.99998
FLUX  105    73.50        4.078809E+15   2.3479E-31   2.3481E-31   0.99993
FLUX  106    74.50        4.024060E+15   4.8897E-31   4.8904E-31   0.99986
FLUX  107    75.50        3.970762E+15   9.9756E-31   9.9772E-31   0.99985
FLUX  108    76.50        3.918856E+15   1.9955E-30   1.9956E-30   0.99997
FLUX  109    77.50        3.868290E+15   3.9157E-30   3.9163E-30   0.99985
FLUX  110    78.50        3.819013E+15   7.5464E-30   7.5465E-30   0.99998
FLUX  111    79.50        3.770975E+15   1.4255E-29   1.4288E-29   0.99766
FLUX  112    80.50        3.724130E+15   2.6580E-29   2.6599E-29   0.99926
FLUX  113    81.50        3.678436E+15   4.8713E-29   4.8719E-29   0.99988
FLUX  114    82.50        3.633848E+15   8.7854E-29   8.7857E-29   0.99997
FLUX  115    83.50        3.590329E+15   1.5609E-28   1.5609E-28   0.99998
FLUX  116    84.50        3.547840E+15   2.7331E-28   2.7332E-28   0.99998
FLUX  117    85.50        3.506345E+15   4.7192E-28   4.7193E-28   0.99998
FLUX  118    86.50        3.465809E+15   8.0380E-28   8.0387E-28   0.99991
FLUX  119    87.50        3.426200E+15   1.3509E-27   1.3516E-27   0.99949
FLUX  120    88.50        3.387486E+15   2.2437E-27   2.2442E-27   0.99978
FLUX  121    89.50        3.349637E+15   3.6804E-27   3.6812E-27   0.99976
FLUX  122    90.50        3.312624E+15   5.9655E-27   5.9680E-27   0.99959
FLUX  123    91.50        3.276421E+15   6.8465E-23   7.9989E-22   0.08559
FLUX  124    92.50        3.241000E+15   2.8927E-22   1.1869E-21   0.24371
FLUX  125    93.50        3.206337E+15   4.0798E-22   1.7444E-21   0.23388
FLUX  126    94.50        3.172407E+15   5.9012E-22   2.5417E-21   0.23217
FLUX  127    95.50        3.139188E+15   9.6704E-22   3.7183E-21   0.26007
FLUX  128    96.50        3.106658E+15   1.6021E-21   5.1901E-21   0.30868
FLUX  129    97.50        3.074795E+15   2.0183E-21   6.9665E-21   0.28972
FLUX  130    98.50        3.043579E+15   3.4497E-21   1.0724E-20   0.32167
FLUX  131    99.50        3.012990E+15   5.0559E-21   1.4973E-20   0.33766
FLUX  132   100.50        2.983010E+15   7.2510E-21   2.0634E-20   0.35141
FLUX  133   101.50        2.953621E+15   9.7575E-21   2.7254E-20   0.35803
FLUX  134   102.50        2.924805E+15   1.2880E-20   4.0186E-20   0.32052
FLUX  135   103.50        2.896546E+15   2.3349E-20   5.4372E-20   0.42942
FLUX  136   104.50        2.868828E+15   3.4434E-20   7.5006E-20   0.45909
FLUX  137   105.50        2.841635E+15   4.2066E-20   1.0211E-19   0.41195
FLUX  138   106.50        2.814953E+15   6.7257E-20   1.3796E-19   0.48752
FLUX  139   107.50        2.788767E+15   9.3791E-20   1.8535E-19   0.50603
FLUX  140   108.50        2.763064E+15   1.3635E-19   2.4774E-19   0.55036
FLUX  141   109.50        2.737831E+15   1.7211E-19   3.2948E-19   0.52236
FLUX  142   110.50        2.713054E+15   2.3490E-19   5.0113E-19   0.46874
FLUX  143   111.50        2.688722E+15   3.2763E-19   6.5370E-19   0.50120
FLUX  144   112.50        2.664822E+15   4.7992E-19   8.4929E-19   0.56508
FLUX  145   113.50        2.641344E+15   7.0934E-19   1.0988E-18   0.64554
FLUX  146   114.50        2.618275E+15   9.6622E-19   1.4151E-18   0.68280
FLUX  147   115.50        2.595606E+15   1.2634E-18   1.8118E-18   0.69729
FLUX  148   116.50        2.573326E+15   1.6668E-18   2.3018E-18   0.72414
FLUX  149   117.50        2.551426E+15   2.2484E-18   2.8907E-18   0.77781
FLUX  150   118.50        2.529894E+15   2.8233E-18   3.9107E-18   0.72194
FLUX  151   119.50        2.508724E+15   3.1923E-18   4.9788E-18   0.64116
FLUX  152   120.50        2.487905E+15   3.4089E-18   6.3206E-18   0.53933
FLUX  153   121.50        2.467428E+15   2.5874E-18   8.0075E-18   0.32313
FLUX  154   122.50        2.447286E+15   5.6975E-18   1.0130E-17   0.56246
FLUX  155   123.50        2.427470E+15   9.4380E-18   1.2781E-17   0.73846
FLUX  156   124.50        2.407972E+15   1.3127E-17   1.4690E-17   0.89359
FLUX  157   125.50        2.388785E+15   1.6730E-17   1.9281E-17   0.86772
FLUX  158   126.50        2.369901E+15   2.1309E-17   2.4660E-17   0.86410
FLUX  159   127.50        2.351314E+15   2.6954E-17   3.1131E-17   0.86584
FLUX  160   128.50        2.333016E+15   3.3440E-17   3.9125E-17   0.85469
FLUX  161   129.50        2.315000E+15   4.1658E-17   4.8938E-17   0.85124
FLUX  162   130.50        2.297261E+15   5.1662E-17   6.1054E-17   0.84617
FLUX  163   131.50        2.279791E+15   6.6147E-17   7.5908E-17   0.87141
FLUX  164   132.50        2.262585E+15   7.9791E-17   9.4084E-17   0.84808
FLUX  165   133.50        2.245637E+15   9.6618E-17   1.1625E-16   0.83114
FLUX  166   134.50        2.228940E+15   1.2212E-16   1.4320E-16   0.85277
FLUX  167   135.50        2.212491E+15   1.5336E-16   1.7652E-16   0.86885
FLUX  168   136.50        2.196282E+15   1.8597E-16   2.1804E-16   0.85294
FLUX  169   137.50        2.180309E+15   2.2767E-16   2.6846E-16   0.84804
FLUX  170   138.50        2.164567E+15   2.7378E-16   3.2952E-16   0.83085
FLUX  171   139.50        2.149050E+15   3.3483E-16   4.0325E-16   0.83033
FLUX  172   140.50        2.133754E+15   4.1684E-16   4.9208E-16   0.84711
FLUX  173   141.50        2.118675E+15   5.1715E-16   5.9895E-16   0.86342
FLUX  174   142.50        2.103807E+15   6.2176E-16   7.2728E-16   0.85492
FLUX  175   143.50        2.089146E+15   7.6084E-16   8.8081E-16   0.86379
FLUX  176   144.20        2.079005E+15   9.0927E-16   1.0057E-15   0.90415
FLUX  177   144.70        2.071821E+15   9.5584E-16   1.1047E-15   0.86526
FLUX  178   145.50        2.060430E+15   1.1196E-15   1.2821E-15   0.87323
FLUX  179   146.50        2.046365E+15   1.3909E-15   1.5410E-15   0.90261
FLUX  180   147.50        2.032492E+15   1.6041E-15   1.8476E-15   0.86823
FLUX  181   148.50        2.018805E+15   1.9416E-15   2.2097E-15   0.87868
FLUX  182   149.50        2.005301E+15   2.4172E-15   2.6363E-15   0.91690
FLUX  183   150.50        1.991977E+15   2.9358E-15   3.1378E-15   0.93562
FLUX  184   151.20        1.982755E+15   2.9969E-15   3.5396E-15   0.84665
FLUX  185   151.70        1.976220E+15   3.5524E-15   4.4642E-15   0.79575
FLUX  186   152.50        1.965852E+15   4.9019E-15   1.6254E-14   0.30159
FLUX  187   153.50        1.953046E+15   2.1016E-14   1.1603E-13   0.18113
FLUX  188   154.50        1.940405E+15   2.2153E-14   1.3396E-13   0.16537
FLUX  189   155.50        1.927926E+15   4.0191E-14   1.5477E-13   0.25968
FLUX  190   156.50        1.915607E+15   3.9275E-14   1.7923E-13   0.21913
FLUX  191   157.50        1.903444E+15   9.5349E-14   3.6342E-13   0.26237
FLUX  192   158.50        1.891435E+15   1.1800E-13   4.1421E-13   0.28488
FLUX  193   159.50        1.879577E+15   1.4452E-13   4.7069E-13   0.30703
FLUX  194   160.50        1.867866E+15   1.6000E-13   5.3316E-13   0.30010
FLUX  195   161.50        1.856300E+15   1.8271E-13   6.0198E-13   0.30352
FLUX  196   162.50        1.844877E+15   2.1817E-13   8.3735E-13   0.26055
FLUX  197   163.50        1.833593E+15   2.8639E-13   9.5365E-13   0.30031
FLUX  198   164.50        1.822447E+15   4.4735E-13   1.0837E-12   0.41280
FLUX  199   165.50        1.811435E+15   3.1462E-13   1.2288E-12   0.25604
FLUX  200   166.50        1.800556E+15   5.7551E-13   1.3906E-12   0.41384
FLUX  201   167.20        1.793017E+15   3.8566E-13   1.5146E-12   0.25463
FLUX  202   167.70        1.787671E+15   6.5459E-13   3.5196E-12   0.18598
FLUX  203   168.50        1.779184E+15   1.2120E-12   9.5419E-12   0.12702
FLUX  204   169.50        1.768687E+15   2.1639E-12   1.0761E-11   0.20108
FLUX  205   170.50        1.758314E+15   2.6937E-12   1.2138E-11   0.22193
FLUX  206   171.50        1.748061E+15   2.5831E-12   2.0957E-11   0.12326
FLUX  207   172.50        1.737928E+15   3.6625E-12   2.3544E-11   0.15556
FLUX  208   173.50        1.727911E+15   4.4204E-12   2.6280E-11   0.16820
FLUX  209   174.50        1.718009E+15   6.3037E-12   2.9285E-11   0.21526
FLUX  210   175.50        1.708219E+15   8.3825E-12   3.2441E-11   0.25839
FLUX  211   176.50        1.698541E+15   8.2507E-12   3.5822E-11   0.23032
FLUX  212   177.50        1.688972E+15   8.7713E-12   3.9430E-11   0.22245
FLUX  213   178.50        1.679510E+15   1.2541E-11   4.3259E-11   0.28990
FLUX  214   179.50        1.670153E+15   1.3774E-11   4.7342E-11   0.29095
FLUX  215   180.50        1.660900E+15   1.6911E-11   5.1694E-11   0.32714
FLUX  216   181.50        1.651749E+15   1.6390E-11   5.6309E-11   0.29108
FLUX  217   182.50        1.642699E+15   2.1262E-11   6.1228E-11   0.34726
FLUX  218   183.50        1.633747E+15   2.3390E-11   6.6440E-11   0.35204
FLUX  219   184.50        1.624892E+15   1.8084E-11   7.1987E-11   0.25122
FLUX  220   185.50        1.616132E+15   2.5513E-11   7.7938E-11   0.32735
FLUX  221   186.50        1.607466E+15   3.1187E-11   8.4214E-11   0.37033
FLUX  222   187.50        1.598893E+15   3.4637E-11   9.6049E-11   0.36061
FLUX  223   188.50        1.590411E+15   3.8734E-11   1.0315E-10   0.37552
FLUX  224   189.50        1.582018E+15   5.1832E-11   1.1062E-10   0.46858
FLUX  225   190.50        1.573714E+15   5.0504E-11   1.1846E-10   0.42635
FLUX  226   191.50        1.565496E+15   5.9937E-11   1.2676E-10   0.47285
FLUX  227   192.50        1.557364E+15   6.3848E-11   1.3551E-10   0.47118
FLUX  228   193.50        1.549315E+15   4.4028E-11   1.4470E-10   0.30427
FLUX  229   194.50        1.541350E+15   8.1910E-11   1.5447E-10   0.53027
FLUX  230   195.50        1.533465E+15   9.1109E-11   1.6478E-10   0.55293
FLUX  231   196.70        1.524110E+15   1.1682E-10   1.7785E-10   0.65684
FLUX  232   197.60        1.517168E+15   1.2097E-10   1.9284E-10   0.62734
FLUX  233   198.40        1.511051E+15   1.2920E-10   2.0283E-10   0.63696
FLUX  234   199.50        1.502719E+15   1.3717E-10   2.1983E-10   0.62400
FLUX  235   200.50        1.495224E+15   1.3970E-10   2.3400E-10   0.59699
FLUX  236   201.50        1.487804E+15   1.6047E-10   2.4906E-10   0.64428
FLUX  237   202.50        1.480457E+15   1.3100E-10   2.6482E-10   0.49468
FLUX  238   203.50        1.473182E+15   1.8383E-10   2.8137E-10   0.65334
FLUX  239   204.50        1.465978E+15   2.1371E-10   2.9884E-10   0.71512
FLUX  240   205.50        1.458844E+15   2.3137E-10   3.1705E-10   0.72975
FLUX  241   206.50        1.451780E+15   2.3606E-10   3.3605E-10   0.70246
FLUX  242   207.40        1.445480E+15   2.4871E-10   3.5385E-10   0.70286
FLUX  243   207.80        1.442697E+15   2.9644E-10   8.7357E-09   0.03393
FLUX  244   208.50        1.437854E+15   3.2129E-10   9.6271E-09   0.03337
FLUX  245   209.50        1.430990E+15   4.9127E-10   1.0908E-08   0.04504
FLUX  246   210.50        1.424192E+15   8.9635E-10   1.2060E-08   0.07433
FLUX  247   211.50        1.417459E+15   1.1860E-09   1.2987E-08   0.09132
FLUX  248   212.50        1.410788E+15   9.8052E-10   1.3913E-08   0.07047
FLUX  249   213.50        1.404180E+15   1.2258E-09   1.4841E-08   0.08259
FLUX  250   214.50        1.397634E+15   1.6218E-09   1.5620E-08   0.10383
FLUX  251   215.50        1.391148E+15   1.4890E-09   1.6353E-08   0.09105
FLUX  252   216.50        1.384723E+15   1.3232E-09   1.7099E-08   0.07738
FLUX  253   217.50        1.378356E+15   1.3226E-09   1.7858E-08   0.07406
FLUX  254   218.50        1.372048E+15   1.9581E-09   1.8760E-08   0.10438
FLUX  255   219.50        1.365797E+15   2.0227E-09   1.9693E-08   0.10271
FLUX  256   220.50        1.359603E+15   2.0963E-09   2.0663E-08   0.10145
FLUX  257   221.50        1.353465E+15   1.5196E-09   2.1690E-08   0.07006
FLUX  258   222.50        1.347382E+15   2.2952E-09   2.3704E-08   0.09683
FLUX  259   223.50        1.341353E+15   3.9683E-09   2.4959E-08   0.15899
FLUX  260   224.50        1.335379E+15   3.8698E-09   2.6248E-08   0.14743
FLUX  261   225.50        1.329457E+15   2.7285E-09   3.4213E-08   0.07975
FLUX  262   226.50        1.323587E+15   2.0280E-09   3.5488E-08   0.05714
FLUX  263   227.50        1.317769E+15   2.3218E-09   3.6742E-08   0.06319
FLUX  264   228.50        1.312002E+15   4.1742E-09   3.7968E-08   0.10994
FLUX  265   229.50        1.306285E+15   3.1044E-09   3.9172E-08   0.07925
FLUX  266   230.50        1.300618E+15   3.8219E-09   4.0271E-08   0.09490
FLUX  267   231.50        1.295000E+15   3.7222E-09   4.1356E-08   0.09000
FLUX  268   232.50        1.289430E+15   3.5486E-09   4.2439E-08   0.08362
FLUX  269   233.50        1.283908E+15   3.6477E-09   4.5315E-08   0.08050
FLUX  270   234.50        1.278433E+15   2.2948E-09   4.6327E-08   0.04953
FLUX  271   235.50        1.273004E+15   4.2610E-09   4.7334E-08   0.09002
FLUX  272   236.50        1.267622E+15   2.7046E-09   4.8337E-08   0.05595
FLUX  273   237.50        1.262284E+15   3.4762E-09   4.9339E-08   0.07045
FLUX  274   238.50        1.256992E+15   2.3445E-09   5.0362E-08   0.04655
FLUX  275   239.50        1.251743E+15   3.0165E-09   5.1382E-08   0.05871
FLUX  276   240.50        1.246538E+15   3.4171E-09   5.2401E-08   0.06521
FLUX  277   241.50        1.241377E+15   3.3962E-09   5.3423E-08   0.06357
FLUX  278   242.50        1.236258E+15   6.9074E-09   5.4454E-08   0.12685
FLUX  279   243.50        1.231181E+15   7.5816E-09   5.5498E-08   0.13661
FLUX  280   244.50        1.226145E+15   1.0289E-08   5.9291E-08   0.17353
FLUX  281   245.50        1.221151E+15   1.0861E-08   6.0232E-08   0.18032
FLUX  282   246.50        1.216197E+15   7.4027E-09   6.1166E-08   0.12103
FLUX  283   247.50        1.211283E+15   6.2626E-09   6.2090E-08   0.10086
FLUX  284   248.50        1.206408E+15   2.1158E-09   6.3020E-08   0.03357
FLUX  285   249.50        1.201573E+15   3.7957E-09   6.3951E-08   0.05935
FLUX  286   250.50        1.196776E+15   6.2222E-09   6.7006E-08   0.09286
FLUX  287   251.30        1.192967E+15   3.4131E-09   6.7658E-08   0.05045
FLUX  288   251.80        1.190598E+15   2.4125E-09   3.2165E-07   0.00750
FLUX  289   252.50        1.187297E+15   2.4624E-09   3.2687E-07   0.00753
FLUX  290   253.50        1.182613E+15   4.4751E-09   3.3429E-07   0.01339
FLUX  291   254.50        1.177967E+15   5.9196E-09   3.4166E-07   0.01733
FLUX  292   255.50        1.173356E+15   1.9975E-08   3.4910E-07   0.05722
FLUX  293   256.50        1.168782E+15   1.4685E-08   3.5662E-07   0.04118
FLUX  294   257.50        1.164243E+15   2.4171E-08   3.6422E-07   0.06636
FLUX  295   258.50        1.159739E+15   2.1062E-08   3.7190E-07   0.05663
FLUX  296   259.50        1.155270E+15   1.8084E-08   3.7964E-07   0.04763
FLUX  297   260.50        1.150835E+15   1.4299E-08   3.8747E-07   0.03690
FLUX  298   261.50        1.146434E+15   1.2937E-08   3.9535E-07   0.03272
FLUX  299   262.50        1.142067E+15   1.9309E-08   4.0333E-07   0.04787
FLUX  300   263.50        1.137732E+15   5.0144E-08   4.1610E-07   0.12051
FLUX  301   264.50        1.133431E+15   6.5967E-08   4.2421E-07   0.15551
FLUX  302   265.50        1.129162E+15   1.0964E-07   4.3244E-07   0.25354
FLUX  303   266.50        1.124925E+15   6.4149E-08   4.4074E-07   0.14555
FLUX  304   267.50        1.120720E+15   6.9571E-08   4.4912E-07   0.15491
FLUX  305   268.50        1.116546E+15   9.1176E-08   4.5755E-07   0.19927
FLUX  306   269.50        1.112403E+15   5.4048E-08   4.6603E-07   0.11597
FLUX  307   270.50        1.108290E+15   7.6174E-08   4.7987E-07   0.15874
FLUX  308   271.50        1.104208E+15   4.5666E-08   4.8817E-07   0.09355
FLUX  309   272.50        1.100156E+15   2.4048E-08   4.9653E-07   0.04843
FLUX  310   273.50        1.096133E+15   4.0159E-08   5.0495E-07   0.07953
FLUX  311   274.50        1.092140E+15   2.2645E-08   5.1343E-07   0.04411
FLUX  312   275.50        1.088176E+15   3.6278E-08   5.2197E-07   0.06950
FLUX  313   276.50        1.084240E+15   5.3601E-08   5.3043E-07   0.10105
FLUX  314   277.50        1.080333E+15   5.1591E-08   5.3894E-07   0.09573
FLUX  315   278.50        1.076454E+15   2.4479E-08   5.4752E-07   0.04471
FLUX  316   279.50        1.072603E+15   1.0269E-08   5.5617E-07   0.01846
FLUX  317   280.50        1.068779E+15   1.3032E-08   5.6489E-07   0.02307
FLUX  318   281.50        1.064982E+15   3.9691E-08   5.7369E-07   0.06919
FLUX  319   282.50        1.061212E+15   5.8634E-08   5.8263E-07   0.10064
FLUX  320   283.50        1.057469E+15   3.9932E-08   5.9167E-07   0.06749
FLUX  321   284.50        1.053752E+15   1.8827E-08   6.0078E-07   0.03134
FLUX  322   285.50        1.050061E+15   9.4818E-09   6.0993E-07   0.01555
FLUX  323   286.50        1.046396E+15   2.8426E-08   6.1914E-07   0.04591
FLUX  324   287.50        1.042757E+15   6.5221E-08   6.2842E-07   0.10379
FLUX  325   288.50        1.039142E+15   7.7323E-08   6.3774E-07   0.12125
FLUX  326   289.50        1.035553E+15   1.2172E-07   6.4699E-07   0.18814
FLUX  327   291.00        1.030215E+15   1.7764E-07   6.6449E-07   0.26733
FLUX  328   293.00        1.023183E+15   1.6227E-07   6.8299E-07   0.23759
FLUX  329   295.00        1.016246E+15   1.4387E-07   7.0234E-07   0.20484
FLUX  330   297.00        1.009402E+15   1.4308E-07   7.2071E-07   0.19853
FLUX  331   299.00        1.002650E+15   1.4870E-07   7.3919E-07   0.20117
FLUX  332   301.00        9.959884E+14   1.3491E-07   7.5785E-07   0.17802
FLUX  333   303.00        9.894142E+14   1.6855E-07   7.7653E-07   0.21706
FLUX  334   305.00        9.829262E+14   1.8078E-07   7.9491E-07   0.22742
FLUX  335   307.00        9.765228E+14   2.1649E-07   8.1322E-07   0.26622
FLUX  336   309.00        9.702023E+14   1.8890E-07   8.3435E-07   0.22640
FLUX  337   311.00        9.639630E+14   2.5342E-07   8.5194E-07   0.29746
FLUX  338   313.00        9.578035E+14   2.2186E-07   8.6995E-07   0.25502
FLUX  339   315.00        9.517222E+14   2.2473E-07   8.8666E-07   0.25346
FLUX  340   317.00        9.457177E+14   2.6379E-07   9.0290E-07   0.29216
FLUX  341   319.00        9.397884E+14   2.3256E-07   9.1925E-07   0.25299
FLUX  342   321.00        9.339330E+14   2.5552E-07   9.3576E-07   0.27306
FLUX  343   323.00        9.281501E+14   2.1918E-07   9.5269E-07   0.23006
FLUX  344   325.00        9.224385E+14   3.4472E-07   9.6835E-07   0.35599
FLUX  345   327.00        9.167966E+14   4.3159E-07   9.8389E-07   0.43866
FLUX  346   329.00        9.112234E+14   4.3070E-07   1.0001E-06   0.43065
FLUX  347   331.00        9.057175E+14   3.7372E-07   1.0156E-06   0.36799
