         0.01   4.80793e-43 6 1.06618714901069e-05 5.12615733708745e-48 0.00998281551989304 
    0.0110668   3.89229e-43 5 1.24817840474644e-05 4.85827833705145e-48 0.0110951085931565 
    0.0122474   3.18977e-43 6 1.52588887825155e-05 4.86722824535375e-48 0.0122561777768572 
     0.013554   2.59932e-43 6 1.87053763819387e-05 4.86211875707238e-48 0.0135779441191329 
        0.015   2.15748e-43 5 1.91273617639915e-05 4.12668053324846e-48 0.0149049052085242 
    0.0161185   1.84025e-43 4 1.87380627012279e-05 3.44827915133295e-48 0.0161400482039256 
    0.0173205   1.59735e-43 4 2.16118297517976e-05 3.45216002039381e-48 0.0173241130585505 
    0.0186121   1.38182e-43 5 2.49687032089518e-05 3.45022065962932e-48 0.0186264349809097 
         0.02   1.17831e-43 6 3.55396824338641e-05 4.1876614084937e-48 0.0201690468669848 
    0.0221336   9.74714e-44 6 4.98809279652599e-05 4.86196468586514e-48 0.022173392530832 
    0.0244949   7.96202e-44 6 6.1079195833439e-05 4.86313955853232e-48 0.0245329643279241 
    0.0271081   3.28739e-30 7 7.48304511872754e-05 2.45996952480883e-34 0.0285642834056593 
         0.03   3.25998e-27 5 7.6589920437116e-05 2.49681338356404e-31 0.031434181724105 
    0.0322371   3.90055e-25 3 7.49100168751417e-05 2.92190324414733e-29 0.0334816221309844 
     0.034641    3.2011e-23 4 8.64530802006712e-05 2.76745385900818e-27 0.0359008547022339 
    0.0372242    1.9798e-21 4 9.98431100326717e-05 1.97669573252924e-25 0.0384490938219869 
         0.04   6.79476e-20 3 0.000101140274658185 6.87223499953281e-24 0.0408082634818529 
    0.0422949   1.47521e-18 4 9.99909099000678e-05 1.47507235653188e-22 0.0433238625400897 
    0.0447214   1.78763e-17 4 0.000111568255345704 1.99442493498676e-21 0.0454142954013406 
    0.0472871   2.59094e-16 3 0.000125015470912756 3.23907888072453e-20 0.0481453041841649 
         0.05   2.35442e-15 4 0.000125771513960104 2.96118497499214e-19 0.0504493836352506 
    0.0523318   1.91153e-14 4 0.000125049125386806 2.39035487687158e-18 0.0529942205547717 
    0.0547723   1.04384e-13 4 0.000136759417475234 1.42754855740925e-17 0.0553122008358649 
    0.0573266   5.86467e-13 3 0.000150010342580168 8.79761687771314e-17 0.0579317396278899 
         0.06   3.88163e-12 5 0.000216016521850477 8.3849597201288e-16 0.061235283611626 
    0.0644742    3.5415e-11 6 0.000299640022938474 1.0611746312075e-14 0.0655688982542915 
     0.069282   3.09157e-10 6 0.000345943033057163 1.06950638938527e-13 0.0703731108992719 
    0.0744484   2.28028e-09 6 0.000399486287869691 9.10941606169645e-13 0.0755093382637439 
         0.08   1.25888e-08 6 0.000404414778050581 5.09109408898196e-12 0.0805250992256627 
    0.0845897   5.16287e-08 6 0.000399732533537747 2.06376864689375e-11 0.0852888190640331 
    0.0894427   1.32266e-06 6 0.000446866202391426 5.91051608115783e-10 0.0919486519752208 
    0.0945742   5.31457e-05 6 0.00049957032365118 2.65500274982379e-08 0.0955253242460148 
          0.1   0.000155433 6 0.000503492407234358 7.82595326039207e-08 0.100130354689209 
     0.104664   0.000325921 6 0.000499790150153293 1.62891877043058e-07 0.105169452162817 
     0.109545     0.0182259 6 0.000547438846618139 9.97756514041827e-06 0.111788265995673 
     0.114653      0.104394 6 0.000599640193603462 6.25991335276741e-05 0.114497686654432 
         0.12    0.00935024 7 0.000736191522916727 6.88357014127834e-06 0.118202468613326 
     0.126885      0.354022 9 0.000899285358025619 0.000318366406742261 0.128615298197347 
     0.134164       1.09023 8 0.00100556179781495 0.00109629165313 0.134565480430295 
     0.141861       1.32796 10 0.0011241235385528 0.00149279459132914 0.142219243153338 
         0.15       1.46409 12 0.00145659758375067 0.00213258956835891 0.150824302390789 
     0.161185       1.42078 12 0.00187254014416479 0.00266046607715459 0.16146304510006 
     0.173205       1.40833 15 0.00216233638545751 0.00304528912813617 0.173537123071896 
     0.186121       1.34107 14 0.00249682904871282 0.00334841085611799 0.18633581232698 
          0.2       1.26894 14 0.0025276742462051 0.00320747437629322 0.199329298999472 
     0.211474       1.15991 14 0.00249798647087639 0.00289743789597512 0.211559459260058 
     0.223607       1.03886 13 0.00279301850233687 0.00290156533562083 0.2237533095106 
     0.236435      0.904046 14 0.00312254837338258 0.00282292654494512 0.236523092141676 
         0.25      0.857832 15 0.00314692308707586 0.00269953132319689 0.249477449623242 
     0.261659      0.878625 13 0.00312336406193427 0.00274426631126584 0.261896288964229 
     0.273861       0.83637 13 0.00342148777546342 0.00286162881578967 0.273906166369386 
     0.286633       0.83127 13 0.00374822583826753 0.00311578773577568 0.286863621729075 
          0.3      0.829107 7 0.00410552576188512 0.00340392181495287 0.300174810884601 
     0.313991      0.794658 9 0.00449792338954018 0.00357431243647869 0.314156824364303 
     0.328634      0.761216 8 0.00492713758140304 0.00375061586252327 0.328828053046759 
     0.343959      0.728819 9 0.00539724144502778 0.00393361448251647 0.344154181704031 
