         0.01   1.57886e-43 6 1.06618714901069e-05 1.68335928871552e-48 0.00998281551989305 
    0.0110668   1.27818e-43 5 1.24817840474644e-05 1.5953915239144e-48 0.0110951085931565 
    0.0122474   1.04748e-43 6 1.52588887825155e-05 1.59833055022263e-48 0.0122561777768572 
     0.013554    8.5358e-44 6 1.87053763819387e-05 1.59665266482165e-48 0.0135779441191329 
        0.015    7.0607e-30 5 1.91273617639915e-05 1.35052469749504e-34 0.0155623752475694 
    0.0161185   1.82632e-27 4 1.87380627012279e-05 3.42217385035296e-32 0.0167729503182196 
    0.0173205   1.66693e-25 4 2.16118297517976e-05 3.60255062645604e-30 0.0178144529750181 
    0.0186121   1.64586e-23 5 2.49687032089518e-05 4.10949457486719e-28 0.0191247957558575 
         0.02   2.44441e-21 6 3.55396824338641e-05 8.68736845624004e-26 0.0208893293897803 
    0.0221336   6.60257e-19 6 4.98809279652599e-05 3.29342317500362e-23 0.0230666004064987 
    0.0244949   1.07608e-16 6 6.1079195833439e-05 6.57261494576686e-21 0.02539811180569 
    0.0271081   9.68837e-15 7 7.48304511872754e-05 7.24985383865961e-19 0.0281449131887054 
         0.03    3.9078e-13 5 7.6589920437116e-05 2.99298299943912e-17 0.0308845802131662 
    0.0322371   5.92251e-12 3 7.49100168751417e-05 4.43655420180012e-16 0.0330914636721669 
     0.034641   6.33244e-11 4 8.64530802006712e-05 5.47458935661044e-15 0.0354364824412471 
    0.0372242   5.77449e-10 4 9.98431100326717e-05 5.76543295984824e-14 0.0379644419465516 
         0.04   3.92963e-09 3 0.000101140274658185 3.97443578276987e-13 0.0404456264751526 
    0.0422949    1.9574e-08 4 9.99909099000678e-05 1.95722525972398e-12 0.04289523837352 
    0.0447214   7.44601e-08 4 0.000111568255345704 8.30738221205173e-12 0.045126457828035 
    0.0472871   2.94261e-07 3 0.000125015470912756 3.67872133905303e-11 0.0477972659830123 
         0.05   5.35118e-06 4 0.000125771513960104 6.73026494973623e-10 0.0508431370353119 
    0.0523318   4.12265e-05 4 0.000125049125386806 5.15533317462568e-09 0.0526740991605156 
    0.0547723   8.82089e-05 4 0.000136759417475234 1.20633950429642e-08 0.0550385322648884 
    0.0573266     0.0001745 3 0.000150010342580168 2.61767948476131e-08 0.0575934573653795 
         0.06    0.00039102 5 0.000216016521850477 8.44668371244624e-08 0.0608160950491494 
    0.0644742   0.000931315 6 0.000299640022938474 2.79059099215924e-07 0.0650045878926292 
