TEFF   4000.  GRAVITY 4.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.4787-274   2.4787-274   0.99998
FLUX    2     9.35        3.206337E+16   9.3395-267   9.3397-267   0.99998
FLUX    3     9.61        3.119589E+16   1.3652-259   1.3652-259   0.99998
FLUX    4     9.77        3.068500E+16   2.2600-255   2.2600-255   0.99998
FLUX    5     9.96        3.009965E+16   1.5399-250   1.5399-250   0.99998
FLUX    6    10.20        2.939142E+16   1.0809-244   1.0809-244   0.99998
FLUX    7    10.38        2.888174E+16   1.7396-240   1.7396-240   0.99998
FLUX    8    10.56        2.838944E+16   2.0091-236   2.0091-236   0.99998
FLUX    9    10.77        2.783589E+16   7.4117-232   7.4118-232   0.99998
FLUX   10    11.04        2.715512E+16   3.0576-226   3.0576-226   0.99998
FLUX   11    11.40        2.629759E+16   3.6010-219   3.6010-219   0.99998
FLUX   12    11.78        2.544928E+16   3.5424-212   3.5425-212   0.99998
FLUX   13    12.13        2.471496E+16   3.9837-206   3.9838-206   0.99998
FLUX   14    12.48        2.402184E+16   2.0399-200   2.0399-200   0.99998
FLUX   15    12.71        2.358714E+16   7.7509-197   7.7511-197   0.99998
FLUX   16    12.84        2.334833E+16   7.1736-195   7.1737-195   0.99998
FLUX   17    13.05        2.297260E+16   8.8908-192   8.8910-192   0.99998
FLUX   18    13.24        2.264294E+16   4.5950-189   4.5951-189   0.99998
FLUX   19    13.39        2.238928E+16   5.6203-187   5.6204-187   0.99998
FLUX   20    13.66        2.194674E+16   2.4600-183   2.4601-183   0.99998
FLUX   21    13.98        2.144439E+16   3.3362-179   3.3362-179   0.99998
FLUX   22    14.33        2.092062E+16   6.7551-175   6.7553-175   0.99998
FLUX   23    14.72        2.036634E+16   2.4290-170   2.4291-170   0.99998
FLUX   24    15.10        1.985381E+16   3.9498-166   3.9499-166   0.99998
FLUX   25    15.52        1.931653E+16   1.0219-161   1.0219-161   0.99998
FLUX   26    15.88        1.887862E+16   4.0196-158   4.0196-158   0.99998
FLUX   27    16.20        1.850571E+16   4.6179-155   4.6180-155   0.99998
FLUX   28    16.60        1.805979E+16   2.1019-151   2.1020-151   0.99998
FLUX   29    17.03        1.760379E+16   1.1534-147   1.1534-147   0.99998
FLUX   30    17.34        1.728907E+16   4.3814-145   4.3815-145   0.99998
FLUX   31    17.68        1.695659E+16   2.3229-142   2.3230-142   0.99998
FLUX   32    18.02        1.663665E+16   9.7003-140   9.7005-140   0.99998
FLUX   33    18.17        1.649931E+16   1.2927-138   1.2928-138   0.99998
FLUX   34    18.61        1.610921E+16   2.0206-135   2.0206-135   0.99998
FLUX   35    19.10        1.569594E+16   4.8685-132   4.8686-132   0.99998
FLUX   36    19.39        1.546119E+16   4.0436-130   4.0437-130   0.99998
FLUX   37    19.84        1.511051E+16   2.9727-127   2.9728-127   0.99998
FLUX   38    20.18        1.485592E+16   3.5817-125   3.5818-125   0.99998
FLUX   39    20.50        1.462402E+16   2.8155-123   2.8155-123   0.99998
FLUX   40    21.05        1.424192E+16   3.7109-120   3.7110-120   0.99998
FLUX   41    21.62        1.386644E+16   4.3036-117   4.3037-117   0.99998
FLUX   42    21.98        1.363933E+16   3.0656-115   3.0656-115   0.99998
FLUX   43    22.30        1.344361E+16   1.2070-113   1.2070-113   0.99998
FLUX   44    22.68        1.321836E+16   8.2687-112   8.2688-112   0.99998
