4570 9.84064e-006 0
4580 9.84064e-006 0
4590 9.84064e-006 0
4600 9.84064e-006 0
4610 9.84064e-006 0
4620 9.84064e-006 0
4630 9.84064e-006 0
4640 9.84064e-006 0
4650 9.84064e-006 0
4660 9.84064e-006 0
4670 9.84064e-006 0
4680 9.84064e-006 0
4690 9.84064e-006 0
4700 9.84064e-006 0
4710 9.84064e-006 0
4720 9.84064e-006 0
4730 9.84064e-006 0
4740 9.84064e-006 0
4750 9.84064e-006 0
4760 0.0570757 0
4770 0.0777411 0
4780 0.0944701 0
4790 0.107263 0
4800 0.119072 0
4810 0.177132 0
4820 0.219446 0
4830 0.252904 0
4840 0.282426 0
4850 0.308996 0
4860 0.365088 0
4870 0.412323 0
4880 0.453653 0
4890 0.492032 0
4900 0.526474 0
4910 0.564853 0
4920 0.600279 0
4930 0.633737 0
4940 0.665227 0
4950 0.694749 0
4960 0.717383 0
4970 0.740016 0
4980 0.760681 0
4990 0.781347 0
5000 0.801028 0
5010 0.813821 0
5020 0.826614 0
5030 0.838423 0
5040 0.851215 0
5050 0.863024 0
5060 0.869913 0
5070 0.876801 0
5080 0.883689 0
5090 0.890578 0
5100 0.897466 0
5110 0.901403 0
5120 0.905339 0
5130 0.909275 0
5140 0.913211 0
5150 0.917148 0
5160 0.919116 0
5170 0.922068 0
5180 0.924036 0
5190 0.926004 0
5200 0.927972 0
5210 0.928956 0
5220 0.929940 0
5230 0.930925 0
5240 0.931909 0
5250 0.931909 0
5260 0.931909 0
5270 0.931909 0
5280 0.931909 0
5290 0.931909 0
5300 0.930925 0
5310 0.930925 0
5320 0.929940 0
5330 0.928956 0
5340 0.928956 0
5350 0.927972 0
5360 0.926988 0
5370 0.925020 0
5380 0.924036 0
5390 0.923052 0
5400 0.922068 0
5410 0.920100 0
5420 0.917148 0
5430 0.915179 0
5440 0.913211 0
5450 0.911243 0
5460 0.908291 0
5470 0.905339 0
5480 0.903371 0
5490 0.900419 0
5500 0.897466 0
5510 0.893530 0
5520 0.890578 0
5530 0.886642 0
5540 0.883689 0
5550 0.879753 0
5560 0.875817 0
5570 0.871881 0
5580 0.866960 0
5590 0.863024 0
5600 0.858104 0
5610 0.853183 0
5620 0.849247 0
5630 0.844327 0
5640 0.839407 0
5650 0.834486 0
5660 0.828582 0
5670 0.822677 0
5680 0.816773 0
5690 0.811853 0
5700 0.805948 0
5710 0.799060 0
5720 0.793156 0
5730 0.787251 0
5740 0.780363 0
5750 0.774458 0
5760 0.767570 0
5770 0.759697 0
5780 0.752809 0
5790 0.745921 0
5800 0.738048 0
5810 0.730175 0
5820 0.722303 0
5830 0.714430 0
5840 0.706558 0
5850 0.698685 0
5860 0.690813 0
5870 0.681956 0
5880 0.674084 0
5890 0.665227 0
5900 0.656371 0
5910 0.647514 0
5920 0.638658 0
5930 0.629801 0
5940 0.620944 0
5950 0.611104 0
5960 0.602247 0
5970 0.593391 0
5980 0.583550 0
5990 0.574693 0
6000 0.564853 0
6010 0.555996 0
6020 0.546156 0
6030 0.536315 0
6040 0.526474 0
6050 0.517618 0
6060 0.507777 0
6070 0.497936 0
6080 0.488096 0
6090 0.478255 0
6100 0.468414 0
6110 0.458574 0
6120 0.448733 0
6130 0.438893 0
6140 0.429052 0
6150 0.419211 0
6160 0.409371 0
6170 0.399530 0
6180 0.390673 0
6190 0.380833 0
6200 0.371976 0
6210 0.362136 0
6220 0.353279 0
6230 0.343438 0
6240 0.334582 0
6250 0.325725 0
6260 0.316869 0
6270 0.308012 0
6280 0.299155 0
6290 0.291283 0
6300 0.282426 0
6310 0.273570 0
6320 0.265697 0
6330 0.257825 0
6340 0.248968 0
6350 0.241096 0
6360 0.233223 0
6370 0.226335 0
6380 0.218462 0
6390 0.210590 0
6400 0.203701 0
6410 0.196813 0
6420 0.189924 0
6430 0.183036 0
6440 0.176147 0
6450 0.169259 0
6460 0.163355 0
6470 0.157450 0
6480 0.151546 0
6490 0.145641 0
6500 0.139737 0
6510 0.133833 0
6520 0.128912 0
6530 0.123992 0
6540 0.118088 0
6550 0.113167 0
6560 0.108247 0
6570 0.104311 0
6580 0.0993905 0
6590 0.0954542 0
6600 0.0905339 0
6610 0.0865976 0
6620 0.0826614 0
6630 0.0797092 0
6640 0.0757729 0
6650 0.0718367 0
6660 0.0688845 0
6670 0.0659323 0
6680 0.0619960 0
6690 0.0590438 0
6700 0.0560916 0
6710 0.0531395 0
6720 0.0511713 0
6730 0.0482191 0
6740 0.0462510 0
6750 0.0432988 0
6760 0.0413307 0
6770 0.0393626 0
6780 0.0373944 0
6790 0.0354263 0
6800 0.0334582 0
6810 0.0314901 0
6820 0.0295219 0
6830 0.0285379 0
6840 0.0265697 0
6850 0.0246016 0
6860 0.0236175 0
6870 0.0226335 0
6880 0.0206653 0
6890 0.0196813 0
6900 0.0186972 0
6910 0.0177132 0
6920 0.0167291 0
6930 0.0157450 0
6940 0.0147610 0
6950 0.0137769 0
6960 0.0127928 0
6970 0.0118088 0
6980 0.0118088 0
6990 0.0108247 0
7000 0.00984064 0
7010 0.00885658 0
7020 0.00885658 0
7030 0.00787251 0
7040 0.00787251 0
7050 0.00688845 0
7060 0.00688845 0
7070 0.00590438 0
7080 0.00590438 0
7090 0.00492032 0
7100 0.00492032 0
7110 0.00492032 0
7120 0.00492032 0
7130 0.00393626 0
7140 0.00393626 0
7150 0.00393626 0
7160 0.00393626 0
7170 0.00393626 0
7180 0.00295219 0
7190 0.00295219 0
7200 0.00295219 0
7210 0.00295219 0
7220 0.00295219 0
7230 0.00196813 0
7240 0.00196813 0
7250 0.00196813 0
7260 0.00196813 0
7270 0.00196813 0
7280 0.000984064 0
7290 0.000984064 0
7300 0.000885658 0
7310 0.000885658 0
7320 0.000885658 0
7330 0.000885658 0
7340 0.000885658 0
7350 0.000885658 0
7360 0.000885658 0
7370 0.000787251 0
7380 0.000787251 0
7390 0.000688845 0
7400 0.000688845 0
7410 0.000688845 0
7420 0.000590438 0
7430 0.000590438 0
7440 0.000492032 0
7450 0.000492032 0
7460 0.000492032 0
7470 0.000393626 0
7480 0.000393626 0
7490 0.000295219 0
7500 0.000295219 0
7510 0.000295219 0
7520 0.000295219 0
7530 0.000196813 0
7540 0.000196813 0
7550 0.000196813 0
7560 0.000196813 0
7570 0.000196813 0
7580 9.84064e-005 0
7590 9.84064e-005 0
7600 8.85658e-005 0
7610 8.85658e-005 0
7620 8.85658e-005 0
7630 8.85658e-005 0
7640 8.85658e-005 0
7650 8.85658e-005 0
7660 8.85658e-005 0
7670 8.85658e-005 0
7680 8.85658e-005 0
7690 8.85658e-005 0
7700 8.85658e-005 0
7710 8.85658e-005 0
7720 7.87251e-005 0
7730 7.87251e-005 0
7740 6.88845e-005 0
7750 6.88845e-005 0
7760 6.88845e-005 0
7770 5.90438e-005 0
7780 5.90438e-005 0
7790 4.92032e-005 0
7800 4.92032e-005 0
7810 4.92032e-005 0
7820 4.92032e-005 0
7830 3.93626e-005 0
7840 3.93626e-005 0
7850 3.93626e-005 0
7860 3.93626e-005 0
7870 3.93626e-005 0
7880 2.95219e-005 0
7890 2.95219e-005 0
7900 2.95219e-005 0
7910 2.95219e-005 0
7920 2.95219e-005 0
7930 1.96813e-005 0
7940 1.96813e-005 0
7950 1.96813e-005 0
7960 1.96813e-005 0
7970 1.96813e-005 0
7980 1.96813e-005 0
7990 1.96813e-005 0
8000 1.96813e-005 0
8010 1.96813e-005 0
8020 1.96813e-005 0
8030 1.96813e-005 0
8040 1.96813e-005 0
8050 1.96813e-005 0
8060 1.96813e-005 0
8070 1.96813e-005 0
8080 9.84064e-006 0
8090 9.84064e-006 0
8100 9.84064e-006 0
8110 9.84064e-006 0
8120 9.84064e-006 0
8130 9.84064e-006 0
8140 9.84064e-006 0
8150 9.84064e-006 0
8160 9.84064e-006 0
8170 9.84064e-006 0
8180 9.84064e-006 0
8190 9.84064e-006 0
8200 9.84064e-006 0
8210 9.84064e-006 0
8220 9.84064e-006 0
8230 9.84064e-006 0
8240 9.84064e-006 0
8250 9.84064e-006 0
8260 9.84064e-006 0
8270 9.84064e-006 0
8280 9.84064e-006 0
8290 9.84064e-006 0
8300 9.84064e-006 0
8310 9.84064e-006 0
8320 9.84064e-006 0
8330 9.84064e-006 0
8340 9.84064e-006 0
8350 9.84064e-006 0
8360 9.84064e-006 0
8370 9.84064e-006 0
8380 9.84064e-006 0
8390 9.84064e-006 0
8400 9.84064e-006 0
8410 9.84064e-006 0
8420 9.84064e-006 0
8430 9.84064e-006 0
8440 9.84064e-006 0
8450 9.84064e-006 0
8460 9.84064e-006 0
8470 9.84064e-006 0
8480 9.84064e-006 0
8490 9.84064e-006 0
8500 9.84064e-006 0
8510 9.84064e-006 0
8520 9.84064e-006 0
8530 9.84064e-006 0
8540 9.84064e-006 0
8550 9.84064e-006 0
8560 9.84064e-006 0
8570 9.84064e-006 0
8580 9.84064e-006 0
8590 9.84064e-006 0
8600 9.84064e-006 0
8610 9.84064e-006 0
8620 9.84064e-006 0
8630 9.84064e-006 0
8640 9.84064e-006 0
8650 9.84064e-006 0
8660 9.84064e-006 0
8670 9.84064e-006 0
8680 9.84064e-006 0
8690 9.84064e-006 0
8700 9.84064e-006 0
8710 9.84064e-006 0
8720 9.84064e-006 0
8730 9.84064e-006 0
8740 9.84064e-006 0
8750 9.84064e-006 0
8760 9.84064e-006 0
8770 9.84064e-006 0
8780 9.84064e-006 0
8790 9.84064e-006 0
8800 9.84064e-006 0
8810 9.84064e-006 0
8820 9.84064e-006 0
8830 9.84064e-006 0
8840 9.84064e-006 0
8850 9.84064e-006 0
8860 9.84064e-006 0
8870 9.84064e-006 0
8880 9.84064e-006 0
8890 9.84064e-006 0
8900 9.84064e-006 0
8910 9.84064e-006 0
8920 9.84064e-006 0
8930 9.84064e-006 0
8940 9.84064e-006 0
8950 9.84064e-006 0
8960 9.84064e-006 0
8970 9.84064e-006 0
8980 9.84064e-006 0
8990 9.84064e-006 0
9000 9.84064e-006 0
9010 9.84064e-006 0
9020 9.84064e-006 0
9030 9.84064e-006 0
9040 9.84064e-006 0
9050 9.84064e-006 0
9060 9.84064e-006 0
9070 9.84064e-006 0
9080 9.84064e-006 0
9090 9.84064e-006 0
9100 9.84064e-006 0
9110 9.84064e-006 0
9120 9.84064e-006 0
9130 9.84064e-006 0
9140 9.84064e-006 0
9150 9.84064e-006 0
9160 9.84064e-006 0
9170 9.84064e-006 0
9180 9.84064e-006 0
9190 9.84064e-006 0
9200 9.84064e-006 0
9210 9.84064e-006 0
9220 9.84064e-006 0
9230 9.84064e-006 0
9240 9.84064e-006 0
9250 9.84064e-006 0
9260 9.84064e-006 0
9270 9.84064e-006 0
9280 9.84064e-006 0
9290 9.84064e-006 0
9300 9.84064e-006 0
9310 9.84064e-006 0
9320 9.84064e-006 0
9330 9.84064e-006 0
9340 9.84064e-006 0
9350 9.84064e-006 0
9360 9.84064e-006 0
9370 9.84064e-006 0
9380 9.84064e-006 0
9390 9.84064e-006 0
9400 9.84064e-006 0
9410 9.84064e-006 0
9420 9.84064e-006 0
9430 9.84064e-006 0
9440 9.84064e-006 0
9450 9.84064e-006 0
9460 9.84064e-006 0
9470 9.84064e-006 0
9480 9.84064e-006 0
9490 9.84064e-006 0
9500 9.84064e-006 0
9510 9.84064e-006 0
9520 9.84064e-006 0
9530 9.84064e-006 0
9540 9.84064e-006 0
9550 9.84064e-006 0
9560 9.84064e-006 0
9570 9.84064e-006 0
9580 9.84064e-006 0
9590 9.84064e-006 0
9600 9.84064e-006 0
9610 9.84064e-006 0
9620 9.84064e-006 0
9630 9.84064e-006 0
9640 9.84064e-006 0
9650 9.84064e-006 0
9660 9.84064e-006 0
9670 9.84064e-006 0
9680 1.96813e-005 0
9690 1.96813e-005 0
9700 1.96813e-005 0
9710 1.96813e-005 0
9720 1.96813e-005 0
9730 1.96813e-005 0
9740 1.96813e-005 0
9750 1.96813e-005 0
9760 1.96813e-005 0
9770 1.96813e-005 0
9780 1.96813e-005 0
9790 1.96813e-005 0
9800 1.96813e-005 0
9810 1.96813e-005 0
9820 1.96813e-005 0
9830 1.96813e-005 0
9840 1.96813e-005 0
9850 1.96813e-005 0
9860 1.96813e-005 0
9870 1.96813e-005 0
9880 2.95219e-005 0
9890 2.95219e-005 0
9900 2.95219e-005 0
9910 2.95219e-005 0
9920 2.95219e-005 0
9930 2.95219e-005 0
9940 2.95219e-005 0
9950 2.95219e-005 0
9960 2.95219e-005 0
9970 2.95219e-005 0
9980 2.95219e-005 0
9990 2.95219e-005 0
10000 2.95219e-005 0
10010 2.95219e-005 0
10020 2.95219e-005 0
10030 3.93626e-005 0
10040 3.93626e-005 0
10050 3.93626e-005 0
10060 3.93626e-005 0
10070 3.93626e-005 0
10080 3.93626e-005 0
10090 3.93626e-005 0
10100 3.93626e-005 0
10110 3.93626e-005 0
10120 3.93626e-005 0
10130 4.92032e-005 0
10140 4.92032e-005 0
10150 4.92032e-005 0
10160 4.92032e-005 0
10170 4.92032e-005 0
10180 5.90438e-005 0
10190 5.90438e-005 0
10200 5.90438e-005 0
10210 5.90438e-005 0
10220 5.90438e-005 0
10230 6.88845e-005 0
10240 6.88845e-005 0
10250 6.88845e-005 0
10260 6.88845e-005 0
10270 6.88845e-005 0
10280 6.88845e-005 0
10290 6.88845e-005 0
10300 6.88845e-005 0
10310 6.88845e-005 0
10320 6.88845e-005 0
10330 7.87251e-005 0
10340 7.87251e-005 0
10350 7.87251e-005 0
10360 7.87251e-005 0
10370 7.87251e-005 0
10380 8.85658e-005 0
10390 8.85658e-005 0
10400 8.85658e-005 0
10410 8.85658e-005 0
10420 8.85658e-005 0
10430 8.85658e-005 0
10440 8.85658e-005 0
10450 8.85658e-005 0
10460 8.85658e-005 0
10470 8.85658e-005 0
10480 8.85658e-005 0
10490 8.85658e-005 0
10500 8.85658e-005 0
10510 8.85658e-005 0
10520 8.85658e-005 0
10530 8.85658e-005 0
10540 8.85658e-005 0
10550 8.85658e-005 0
10560 8.85658e-005 0
10570 8.85658e-005 0
10580 8.85658e-005 0
10590 8.85658e-005 0
10600 8.85658e-005 0
10610 9.84064e-005 0
10620 9.84064e-005 0
10630 0.000196813 0
10640 0.000196813 0
10650 0.000196813 0
10660 0.000196813 0
10670 0.000196813 0
10680 0.000196813 0
10690 0.000196813 0
10700 0.000196813 0
10710 0.000196813 0
10720 0.000196813 0
10730 0.000196813 0
10740 0.000196813 0
10750 0.000196813 0
10760 0.000196813 0
10770 0.000196813 0
10780 0.000295219 0
10790 0.000295219 0
10800 0.000295219 0
10810 0.000295219 0
10820 0.000295219 0
10830 0.000295219 0
10840 0.000295219 0
10850 0.000295219 0
10860 0.000295219 0
10870 0.000295219 0
10880 0.000295219 0
10890 0.000295219 0
10900 0.000295219 0
10910 0.000295219 0
10920 0.000295219 0
10930 0.000393626 0
10940 0.000393626 0
10950 0.000393626 0
10960 0.000393626 0
10970 0.000393626 0
10980 0.000393626 0
10990 0.000393626 0
11000 0.000393626 0
