         0.01   2.13925e-23 6 1.06618714901069e-05 2.28083672414367e-28 0.0104029179547794 
    0.0110668   7.51803e-21 5 1.24817840474644e-05 9.38383834977252e-26 0.0116224972786105 
    0.0122474   8.25152e-19 6 1.52588887825155e-05 1.25909100839727e-23 0.0127145706492591 
     0.013554   7.97037e-17 6 1.87053763819387e-05 1.49088805114748e-21 0.0140691432599433 
        0.015   3.13742e-15 5 1.91273617639915e-05 6.00105610139037e-20 0.0153378985142215 
    0.0161185   5.76536e-14 4 1.87380627012279e-05 1.08031609007027e-18 0.0165249045600997 
    0.0173205   6.66807e-13 4 2.16118297517976e-05 1.44109110442614e-17 0.0176443886663378 
    0.0186121   7.37952e-12 5 2.49687032089518e-05 1.84257083849462e-16 0.0189511763639809 
         0.02   9.47231e-11 6 3.55396824338641e-05 3.36643022985011e-15 0.0206196738227812 
    0.0221336   4.00269e-07 6 4.98809279652599e-05 1.99658060784509e-11 0.023208453461667 
    0.0244949   8.98079e-06 6 6.1079195833439e-05 5.48539281254116e-10 0.0250448705419504 
    0.0271081   0.000124353 7 7.48304511872754e-05 9.30536268655271e-09 0.0277912599365734 
         0.03    0.00115786 5 7.6589920437116e-05 8.86803420237521e-08 0.0306390184619067 
    0.0322371    0.00603193 3 7.49100168751417e-05 4.51852100609198e-07 0.0327158580055041 
     0.034641     0.0222834 4 8.64530802006712e-05 1.92646904049374e-06 0.0352219817722865 
    0.0372242      0.080245 4 9.98431100326717e-05 8.01191462911532e-06 0.0375858841910178 
         0.04      0.194399 3 0.000101140274658185 1.96616010751624e-05 0.0401348849099444 
    0.0422949      0.325654 4 9.99909099000678e-05 3.25624705172425e-05 0.042526163011962 
    0.0447214      0.466615 4 0.000111568255345704 5.20594328161174e-05 0.0448113846745767 
    0.0472871      0.659058 3 0.000125015470912756 8.23924618396135e-05 0.0475056205086466 
         0.05       2.30577 4 0.000125771513960104 0.00029000054157862 0.0506610513277025 
    0.0523318       10.1761 4 0.000125049125386806 0.00127251055032639 0.0523625746136515 
    0.0547723       10.4954 4 0.000136759417475234 0.00143534752991939 0.0548994779643317 
    0.0573266       13.5543 3 0.000150010342580168 0.00203329226505528 0.0573983156248724 
         0.06       13.2566 5 0.000216016521850477 0.00286364424512246 0.0605554841667532 
    0.0644742       14.8166 6 0.000299640022938474 0.00443965330411245 0.0645520890898396 
     0.069282       15.7848 6 0.000345943033057163 0.0054606493495645 0.0694665566231425 
    0.0744484       17.8151 6 0.000399486287869691 0.0071168971848065 0.0745593873083913 
         0.08       18.4152 6 0.000404414778050581 0.00744738550747982 0.0797827760360448 
    0.0845897       17.6882 6 0.000399732533537747 0.00707055505162583 0.0847249149356244 
    0.0894427       21.1409 6 0.000446866202391426 0.00944716125621811 0.0898674523222508 
    0.0945742       95.7191 6 0.00049957032365118 0.0478184166211896 0.0949556554479947 
          0.1       94.9418 6 0.000503492407234358 0.0478024657438714 0.0999087887002692 
     0.104664         102.4 6 0.000499790150153293 0.05117850081593 0.104770559964264 
     0.109545       92.2005 6 0.000547438846618139 0.0504741620001477 0.109562824013399 
     0.114653       78.8041 6 0.000599640193603462 0.0472541227152468 0.114615582192915 
         0.12       63.5747 7 0.000736191522916727 0.0468031836174795 0.120387968018914 
     0.126885        65.304 9 0.000899285358025619 0.0587269381724548 0.126993105545286 
     0.134164       60.1827 8 0.00100556179781495 0.0605174092321357 0.134213638505102 
     0.141861       47.6731 10 0.0011241235385528 0.0535904478404835 0.141964708304833 
         0.15       39.9071 12 0.00145659758375067 0.0581285644107783 0.150466079202557 
     0.161185       32.7864 12 0.00187254014416479 0.061393873794552 0.161369563471041 
     0.173205       29.1026 15 0.00216233638545751 0.0629296801736887 0.173300736694112 
     0.186121       23.7808 14 0.00249682904871282 0.0593765638188662 0.186174993380232 
          0.2       19.9688 14 0.0025276742462051 0.0504745495530277 0.199263572730334 
     0.211474       16.6087 14 0.00249798647087639 0.0414882346197778 0.211732867156431 
     0.223607       14.8389 13 0.00279301850233687 0.0414453199266428 0.223636252596512 
     0.236435       12.3462 14 0.00312254837338258 0.0385516258991069 0.236476810659071 
         0.25       10.1615 15 0.00314692308707586 0.0319773667189653 0.24938555738273 
     0.261659       8.87458 13 0.00312336406193427 0.0277185413587434 0.261680203529938 
     0.273861        7.5815 13 0.00342148777546342 0.0259400264040083 0.273890503888847 
     0.286633       6.52289 13 0.00374822583826753 0.0244492675659806 0.286670933177696 
          0.3       5.55715 7 0.00410552576188512 0.0228150103536466 0.299994921613451 
