         0.01   5.34977e-43 6 1.06618714901069e-05 5.70385167014926e-48 0.00998281551989304 
    0.0110668   4.33094e-43 5 1.24817840474644e-05 5.40578394001958e-48 0.0110951085931565 
    0.0122474   3.54924e-43 6 1.52588887825155e-05 5.41574246178565e-48 0.0122561777768572 
     0.013554   2.89225e-43 6 1.87053763819387e-05 5.41005715769707e-48 0.0135779441191329 
        0.015   2.40061e-43 5 1.91273617639915e-05 4.59173843171878e-48 0.0149049052085242 
    0.0161185   2.04764e-43 4 1.87380627012279e-05 3.83688433715662e-48 0.0161400482039256 
    0.0173205   1.77736e-43 4 2.16118297517976e-05 3.84120256229463e-48 0.0173241130585505 
    0.0186121   1.53754e-43 5 2.49687032089518e-05 3.83904464450004e-48 0.0186264349809097 
         0.02    1.3111e-43 6 3.55396824338641e-05 4.65959157087201e-48 0.0201690468669848 
    0.0221336   1.08456e-43 6 4.98809279652599e-05 5.40988572337406e-48 0.022173392530832 
    0.0244949   8.85931e-44 6 6.1079195833439e-05 5.41119299878217e-48 0.0245329643279241 
    0.0271081    7.2288e-44 7 7.48304511872754e-05 5.40934515196983e-48 0.0271594626354269 
         0.03   6.73064e-30 5 7.6589920437116e-05 5.15499174459716e-34 0.0315256890052211 
    0.0322371   1.20418e-27 3 7.49100168751417e-05 9.0204799729412e-32 0.0335312281226514 
     0.034641   1.50477e-25 4 8.64530802006712e-05 1.3009223952339e-29 0.0359753672800007 
    0.0372242   1.37824e-23 4 9.98431100326717e-05 1.37608229523152e-27 0.0385326894318181 
         0.04   6.52105e-22 3 0.000101140274658185 6.59540933896704e-26 0.0408663373909785 
    0.0422949   1.91913e-20 4 9.99909099000678e-05 1.91895596429663e-24 0.043398774324793 
    0.0447214   2.91079e-19 4 0.000111568255345704 3.24751621464662e-23 0.0454619118894291 
    0.0472871   5.48728e-18 3 0.000125015470912756 6.85995309718726e-22 0.0482059626344701 
         0.05   5.67437e-17 4 0.000125771513960104 7.13674300934077e-21 0.05045834242193 
    0.0523318   5.41633e-16 4 0.000125049125386806 6.77306758357965e-20 0.0530499141086243 
    0.0547723   3.51767e-15 4 0.000136759417475234 4.81074245256825e-19 0.0553607478879801 
    0.0573266   2.36337e-14 3 0.000150010342580168 3.54529548654611e-18 0.0579818016671125 
         0.06   1.90947e-13 5 0.000216016521850477 4.12477664094962e-17 0.0613045946039609 
    0.0644742   2.18675e-12 6 0.000299640022938474 6.55237021171585e-16 0.0656518641499446 
     0.069282   2.36576e-11 6 0.000345943033057163 8.18418271491468e-15 0.0704566474661289 
    0.0744484   2.12057e-10 6 0.000399486287869691 8.47139971221018e-14 0.075588995107538 
         0.08   1.37859e-09 6 0.000404414778050581 5.57520536007502e-13 0.0805904758358716 
    0.0845897   6.47427e-09 6 0.000399732533537747 2.58797694708115e-12 0.0853439857699036 
    0.0894427   2.23755e-07 6 0.000446866202391426 9.99887008599099e-11 0.0919568002986472 
    0.0945742   5.94746e-06 6 0.00049957032365118 2.97117489654095e-09 0.0954173359175453 
          0.1    1.6384e-05 6 0.000503492407234358 8.24921938151548e-09 0.100213355031946 
     0.104664   3.64108e-05 6 0.000499790150153293 1.81977545197605e-08 0.105127381312874 
     0.109545   0.000143798 6 0.000547438846618139 7.87203427163507e-08 0.110760791829376 
     0.114653    0.00065217 6 0.000599640193603462 3.91067056009609e-07 0.115105872470418 
         0.12   0.000579135 7 0.000736191522916727 4.26354026688237e-07 0.120048872033431 
     0.126885     0.0505434 9 0.000899285358025619 4.54528978536078e-05 0.128807832141556 
     0.134164      0.236569 8 0.00100556179781495 0.000237885019970093 0.134732279617722 
     0.141861       0.34202 10 0.0011241235385528 0.000384472984461786 0.142456681304283 
         0.15      0.524502 12 0.00145659758375067 0.000763988814408856 0.151216382620589 
     0.161185      0.833852 12 0.00187254014416479 0.00156142171894171 0.161675543192371 
     0.173205      0.999733 15 0.00216233638545751 0.0021617599161518 0.173697051605431 
     0.186121        1.0133 14 0.00249682904871282 0.00253004811045739 0.186350781832719 
          0.2      0.998989 14 0.0025276742462051 0.0025251193386345 0.19934575498682 
     0.211474      0.923846 14 0.00249798647087639 0.00230775562342255 0.211506703034796 
     0.223607      0.815413 13 0.00279301850233687 0.00227746405125789 0.223737854216099 
     0.236435      0.674103 14 0.00312254837338258 0.00210491858365809 0.236481522394652 
         0.25      0.664574 15 0.00314692308707586 0.00209136344184506 0.249432727109212 
     0.261659      0.703692 13 0.00312336406193427 0.00219788524539677 0.261993327768943 
     0.273861      0.672005 13 0.00342148777546342 0.0022992566706516 0.273811960771781 
     0.286633      0.703405 13 0.00374822583826753 0.00263651898246205 0.286946615175751 
          0.3      0.732759 7 0.00410552576188512 0.00300836060049956 0.300206176863708 
     0.313991       0.71385 9 0.00449792338954018 0.00321084400354434 0.314167124337011 
     0.328634      0.692686 8 0.00492713758140304 0.00341295854221096 0.328856061683416 
     0.343959      0.672015 9 0.00539724144502778 0.00362702701588886 0.344174528448551 
         0.36      0.652155 11 0.0062315403166951 0.00406393015541859 0.360605661619442 
     0.378521       1.03086 10 0.00719571463664601 0.00741777127643029 0.380388731366294 
     0.397995       1.56194 11 0.00795490255464937 0.0124251092083788 0.398740408225296 
     0.418471       1.52338 12 0.00879420364923584 0.0133968999663537 0.419159002658017 
         0.44       1.31527 12 0.0103117819652346 0.0135628211776228 0.441317271339729 
     0.465243       1.23441 14 0.012090617883819 0.0149247560800596 0.465390498618697 
     0.491935       0.98136 15 0.0135178722000817 0.0132658968083636 0.492477419074764 
