         0.01   1.43775e-30 6 1.06618714901069e-05 1.53291187293393e-35 0.00998281551989304 
    0.0110668   1.16394e-30 5 1.24817840474644e-05 1.45280607971258e-35 0.0110951085931565 
    0.0122474   9.53859e-31 6 1.52588887825155e-05 1.45548243546916e-35 0.0122561777768572 
     0.013554   7.77292e-31 6 1.87053763819387e-05 1.45395450826442e-35 0.0135779441191329 
        0.015   6.45165e-31 5 1.91273617639915e-05 1.23403110151435e-35 0.0149049052085242 
    0.0161185   4.03648e-31 4 1.87380627012279e-05 7.56358548639141e-36 0.0159443169043363 
    0.0173205             0 4 2.16118297517976e-05 0 0 
    0.0186121             0 5 2.49687032089518e-05 0 0 
         0.02             0 6 3.55396824338641e-05 0 0 
    0.0221336             0 6 4.98809279652599e-05 0 0 
    0.0244949             0 6 6.1079195833439e-05 0 0 
    0.0271081             0 7 7.48304511872754e-05 0 0 
         0.03             0 5 7.6589920437116e-05 0 0 
    0.0322371             0 3 7.49100168751417e-05 0 0 
     0.034641             0 4 8.64530802006712e-05 0 0 
    0.0372242    2.1567e-43 4 9.98431100326717e-05 2.1533182322008e-47 0.0390828305637454 
         0.04   9.80077e-41 3 0.000101140274658185 9.9125237561626e-45 0.0411544324144321 
    0.0422949   2.74208e-38 4 9.99909099000678e-05 2.74182694557221e-42 0.0437934116882916 
    0.0447214   1.95377e-36 4 0.000111568255345704 2.17978823605411e-40 0.0457251699095723 
    0.0472871    2.5615e-34 3 0.000125015470912756 3.20226933966651e-38 0.0485542660102732 
         0.05    1.3663e-32 4 0.000125771513960104 1.71842129340883e-36 0.0507562796372453 
    0.0523318   6.41409e-31 4 0.000125049125386806 8.02076313318425e-35 0.0533764191204727 
    0.0547723   1.33297e-29 4 0.000136759417475234 1.82296586979094e-33 0.0556553454230195 
    0.0573266   2.98103e-28 3 0.000150010342580168 4.47186002705052e-32 0.058284626148241 
         0.06   9.69746e-27 5 0.000216016521850477 2.09481133699829e-30 0.0617221587631943 
