         0.01   1.16242e-43 6 1.06618714901069e-05 1.23935630024508e-48 0.00998281551989304 
    0.0110668   9.41044e-44 5 1.24817840474644e-05 1.17459092053346e-48 0.0110951085931565 
    0.0122474   2.87506e-32 6 1.52588887825155e-05 4.3870146984416e-37 0.012984256737864 
     0.013554   1.15202e-28 6 1.87053763819387e-05 2.15490055941242e-33 0.0142014390836768 
        0.015   4.49903e-26 5 1.91273617639915e-05 8.60546321177965e-31 0.0155025200708681 
    0.0161185   5.28831e-24 4 1.87380627012279e-05 9.90926337647483e-29 0.0167134138939016 
    0.0173205   2.73173e-22 4 2.16118297517976e-05 5.9037691246891e-27 0.0177759557133089 
    0.0186121   1.47906e-20 5 2.49687032089518e-05 3.69302014372071e-25 0.0190877121941214 
         0.02   1.13938e-18 6 3.55396824338641e-05 4.04933204710359e-23 0.0208300742584014 
    0.0221336   6.69356e-16 6 4.98809279652599e-05 3.33880831525063e-20 0.0231753553967708 
    0.0244949   6.67853e-14 6 6.1079195833439e-05 4.07919279020266e-18 0.0253158134753057 
    0.0271081   2.91943e-12 7 7.48304511872754e-05 2.18462440877493e-16 0.0280343524585243 
         0.03   6.50378e-11 5 7.6589920437116e-05 4.98123691681287e-15 0.0307419716331303 
    0.0322371   6.54828e-10 3 7.49100168751417e-05 4.90531478977294e-14 0.0329902314020707 
     0.034641   5.02605e-09 4 8.64530802006712e-05 4.34517071783332e-13 0.0353563635136291 
    0.0372242   3.31278e-08 4 9.98431100326717e-05 3.30758286406719e-12 0.0378605411817244 
         0.04   1.66677e-07 3 0.000101140274658185 1.68577492136031e-11 0.040367469154522 
    0.0422949    6.4022e-07 4 9.99909099000678e-05 6.40161325988426e-11 0.0428130266591031 
    0.0447214   1.97349e-06 4 0.000111568255345704 2.20178645646051e-10 0.0450662616093631 
    0.0472871   6.25505e-06 3 0.000125015470912756 7.81978440064112e-10 0.04773337281519 
         0.05   0.000130156 4 0.000125771513960104 1.63699248402444e-08 0.0509640635073997 
    0.0523318    0.00118037 4 0.000125049125386806 1.47603982981473e-07 0.0526238565808664 
    0.0547723    0.00221634 4 0.000136759417475234 3.0310513259893e-07 0.0549979190701355 
    0.0573266     0.0038013 3 0.000150010342580168 5.70234993870201e-07 0.0575405134388005 
         0.06    0.00715811 5 0.000216016521850477 1.54627063845206e-06 0.0607457846056536 
    0.0644742     0.0125095 6 0.000299640022938474 3.74835286247893e-06 0.064882830333545 
     0.069282     0.0252258 6 0.000345943033057163 8.72669508136919e-06 0.0697224611076104 
    0.0744484     0.0457063 6 0.000399486287869691 1.82590410582787e-05 0.0748844502977297 
         0.08     0.0751811 6 0.000404414778050581 3.04043577401195e-05 0.0799859892577236 
    0.0845897      0.107266 6 0.000399732533537747 4.28776219655164e-05 0.0848592645948958 
    0.0894427      0.236202 6 0.000446866202391426 0.000105550895145926 0.0906135746115233 
    0.0945742       13.2726 6 0.00049957032365118 0.00663060428821147 0.0955387802305742 
          0.1       26.2662 6 0.000503492407234358 0.0132248188749528 0.100020704062351 
     0.104664       31.7119 6 0.000499790150153293 0.0158493065365605 0.105070226081163 
     0.109545       34.4091 6 0.000547438846618139 0.01883689006176 0.109540576022692 
     0.114653         31.99 6 0.000599640193603462 0.0191824608804832 0.114698649968361 
         0.12       22.3643 7 0.000736191522916727 0.0164644333579277 0.120192542604769 
     0.126885       29.0852 9 0.000899285358025619 0.0261559367834543 0.126780376809294 
     0.134164       26.4017 8 0.00100556179781495 0.0265485461860339 0.134259054339222 
     0.141861       21.7806 10 0.0011241235385528 0.0244840680584044 0.142002526037971 
         0.15       17.6616 12 0.00145659758375067 0.0257258106732785 0.150466473973166 
     0.161185       15.8631 12 0.00187254014416479 0.0297042721627988 0.161499483483151 
     0.173205       14.2511 15 0.00216233638545751 0.0308156536295006 0.173297385308065 
     0.186121       11.4679 14 0.00249682904871282 0.0286333770293295 0.186090407769892 
          0.2       10.0009 14 0.0025276742462051 0.0252789663478286 0.19938272989205 
     0.211474       9.04128 14 0.00249798647087639 0.0225849852821868 0.211608095938665 
     0.223607       8.05932 13 0.00279301850233687 0.0225098229819471 0.223707103946064 
     0.236435       6.79646 14 0.00312254837338258 0.0212222637745706 0.236503034439962 
         0.25       5.90999 15 0.00314692308707586 0.0185982865495008 0.249410500940957 
     0.261659       5.34638 13 0.00312336406193427 0.0166986781096259 0.261746107690622 
     0.273861       4.72892 13 0.00342148777546342 0.0161799280283886 0.273908502534902 
     0.286633       4.19242 13 0.00374822583826753 0.0157141428602896 0.286712342647166 
          0.3       3.69194 7 0.00410552576188512 0.0151573463615508 0.300046563786767 
     0.313991       3.23448 9 0.00449792338954018 0.014548434078727 0.314054130257463 
     0.328634       2.83274 8 0.00492713758140304 0.0139572937568677 0.328697353464254 
     0.343959       2.46583 9 0.00539724144502778 0.0133086674471231 0.344004504529485 
         0.36       2.14797 11 0.0062315403166951 0.013385158594371 0.360451484927992 
     0.378521       2.07701 10 0.00719571463664601 0.0149455462239725 0.379128618700101 
     0.397995       2.08619 11 0.00795490255464937 0.0165954482388472 0.398194878854003 
     0.418471       1.81544 12 0.00879420364923584 0.0159653436157135 0.418709950646843 
         0.44       1.51414 12 0.0103117819652346 0.0156134418750826 0.440828296345288 
     0.465243       1.29494 14 0.012090617883819 0.0156565939515669 0.465287212231808 
     0.491935       1.04329 15 0.0135178722000817 0.0141030791470262 0.492086874842213 
     0.520158      0.877376 16 0.0151128246466378 0.0132596367482254 0.520210857381214 
         0.55        0.7184 17 0.0176407467603308 0.0126731164877908 0.550681052614136 
