TEFF  27000.  GRAVITY 4.00000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   1.0000E-50   0.0000E+00   1.00000
FLUX    2     9.35        3.206337E+16   1.0000E-50   0.0000E+00   1.00000
FLUX    3     9.61        3.119589E+16   1.0000E-50   0.0000E+00   1.00000
FLUX    4     9.77        3.068501E+16   1.0000E-50   0.0000E+00   1.00000
FLUX    5     9.96        3.009965E+16   1.2791E-38   1.2835E-38   0.99659
FLUX    6    10.20        2.939142E+16   1.5380E-37   1.5728E-37   0.97789
FLUX    7    10.38        2.888174E+16   5.8295E-37   5.8496E-37   0.99655
FLUX    8    10.56        2.838944E+16   2.0491E-36   2.0561E-36   0.99659
FLUX    9    10.77        2.783589E+16   8.3390E-36   8.3671E-36   0.99664
FLUX   10    11.04        2.715512E+16   4.6930E-35   4.7086E-35   0.99668
FLUX   11    11.40        2.629759E+16   4.1568E-34   4.1704E-34   0.99674
FLUX   12    11.78        2.544928E+16   3.6336E-33   3.6451E-33   0.99683
FLUX   13    12.13        2.471496E+16   2.3905E-32   2.3979E-32   0.99691
FLUX   14    12.48        2.402183E+16   1.4242E-31   1.4286E-31   0.99694
FLUX   15    12.71        2.358714E+16   4.3799E-31   4.3929E-31   0.99705
FLUX   16    12.84        2.334833E+16   8.1294E-31   8.1533E-31   0.99707
FLUX   17    13.05        2.297261E+16   2.1547E-30   2.1619E-30   0.99668
FLUX   18    13.24        2.264294E+16   5.0841E-30   5.0986E-30   0.99716
FLUX   19    13.39        2.238928E+16   9.8546E-30   9.8821E-30   0.99721
FLUX   20    13.66        2.194674E+16   3.1418E-29   3.1504E-29   0.99728
FLUX   21    13.98        2.144438E+16   1.1790E-28   1.1821E-28   0.99737
FLUX   22    14.33        2.092062E+16   4.7135E-28   4.7254E-28   0.99747
FLUX   23    14.72        2.036634E+16   2.0602E-27   2.0652E-27   0.99757
FLUX   24    15.10        1.985381E+16   8.1244E-27   8.1433E-27   0.99768
FLUX   25    15.52        1.931653E+16   3.4545E-26   3.4621E-26   0.99779
FLUX   26    15.88        1.887862E+16   1.1324E-25   1.1348E-25   0.99789
FLUX   27    16.20        1.850571E+16   3.1330E-25   3.1382E-25   0.99832
FLUX   28    16.60        1.805979E+16   1.0657E-24   1.0658E-24   0.99997
FLUX   29    17.03        1.760379E+16   3.7421E-24   3.7476E-24   0.99854
FLUX   30    17.34        1.728907E+16   8.9630E-24   8.9633E-24   0.99997
FLUX   31    17.68        1.695659E+16   2.2602E-23   2.2603E-23   0.99997
FLUX   32    18.02        1.663665E+16   5.5238E-23   5.5240E-23   0.99997
FLUX   33    18.17        1.649931E+16   8.1129E-23   8.1153E-23   0.99970
FLUX   34    18.61        1.610922E+16   2.4292E-22   2.4300E-22   0.99968
FLUX   35    19.10        1.569594E+16   7.8076E-22   7.8078E-22   0.99998
FLUX   36    19.39        1.546119E+16   1.5186E-21   1.5186E-21   0.99998
FLUX   37    19.84        1.511051E+16   4.1144E-21   4.1145E-21   0.99997
