  0.0100   0.0000 
  0.0111   0.0000 
  0.0122   0.0000 
  0.0136   0.0000 
  0.0150   0.0000 
  0.0161   0.0000 
  0.0173   0.0000 
  0.0186   0.0000 
  0.0200   0.0000 
  0.0221   0.0000 
  0.0245   0.0000 
  0.0271   0.0000 
  0.0300   0.0000 
  0.0322   0.0000 
  0.0346   0.0000 
  0.0372   0.0000 
  0.0400   0.0000 
  0.0423   0.0000 
  0.0447   0.0000 
  0.0473   0.0000 
  0.0500   0.0000 
  0.0523   0.0000 
  0.0548   0.0000 
  0.0573   0.0000 
  0.0600   0.0000 
  0.0645   0.0000 
  0.0693   0.0000 
  0.0744   0.0000 
  0.0800   0.0000 
  0.0846   0.0000 
  0.0894   0.0000 
  0.0946   0.0000 
  0.1000   0.0000 
  0.1047   0.0000 
  0.1095   0.0000 
  0.1147   0.0000 
  0.1200   0.0000 
  0.1269   0.0000 
  0.1342   0.0000 
  0.1419   0.0000 
  0.1500   0.0000 
  0.1612   0.0000 
  0.1732  -0.0000 
  0.1861  -0.0000 
  0.2000   0.0000 
  0.2115   0.0000 
  0.2236   0.0000 
  0.2364   0.0000 
  0.2500   0.0000 
  0.2617   0.0000 
  0.2739   0.0000 
  0.2866   0.0000 
  0.3000   0.0000 
  0.3140   0.0000 
  0.3286   0.0000 
  0.3440   0.0000 
  0.3600   0.0000 
  0.3785   0.0002 
  0.3980   0.1029 
  0.4185   0.2069 
  0.4400   0.2289 
  0.4652   0.1151 
  0.4919   0.0000 
  0.5202   0.0000 
  0.5500   0.0000 
  0.5842   0.0000 
  0.6205   0.0000 
  0.6590   0.0000 
  0.7000   0.0000 
  0.7348   0.0000 
  0.7714   0.0000 
  0.8097   0.0000 
  0.8500   0.0000 
  0.8852   0.0000 
  0.9220   0.0000 
  0.9602   0.0000 
  1.0000   0.0000 
  1.0356   0.0000 
  1.0724   0.0000 
  1.1105   0.0000 
  1.1500  -0.0000 
  1.1858  -0.0000 
  1.2227  -0.0000 
  1.2608  -0.0000 
  1.3000  -0.0000 
  1.3902  -0.0000 
  1.4866  -0.0000 
  1.5897  -0.0000 
  1.7000  -0.0000 
  1.7705   0.0000 
  1.8439   0.0000 
  1.9204   0.0000 
  2.0000   0.0000 
  2.0482   0.0000 
  2.0976   0.0000 
  2.1482   0.0000 
  2.2000   0.0000 
  2.3156   0.0000 
  2.4372   0.0000 
  2.5652   0.0000 
  2.7000   0.0000 
  2.7721   0.0000 
  2.8460   0.0000 
  2.9220   0.0000 
  3.0000   0.0000 
  3.1179   0.0000 
  3.2404   0.0000 
  3.3677   0.0000 
  3.5000   0.0000 
  3.6188   0.0000 
  3.7417   0.0000 
  3.8687   0.0000 
  4.0000   0.0000 
  4.1195   0.0000 
  4.2426   0.0000 
  4.3694   0.0000 
  4.5000   0.0000 
  4.6201   0.0000 
  4.7434   0.0000 
  4.8700   0.0000 
  5.0000   0.0000 
  5.1206   0.0000 
  5.2440   0.0000 
  5.3705   0.0000 
  5.5000   0.0000 
  5.6210   0.0000 
  5.7446   0.0000 
  5.8709   0.0000 
  6.0000   0.0000 
  6.1213   0.0000 
  6.2450   0.0000 
  6.3712   0.0000 
  6.5000   0.0000 
  6.6215   0.0000 
  6.7454   0.0000 
  6.8715   0.0000 
  7.0000   0.0000 
  7.1218   0.0000 
  7.2457   0.0000 
  7.3717   0.0000 
  7.5000   0.0000 
  7.6220   0.0000 
  7.7460   0.0000 
  7.8720   0.0000 
  8.0000   0.0000 
  8.1222   0.0000 
  8.2462   0.0000 
  8.3721   0.0000 
  8.5000   0.0000 
  8.6223   0.0000 
  8.7464   0.0000 
  8.8723   0.0000 
  9.0000   0.0000 
  9.0984   0.0000 
  9.1978   0.0000 
  9.2984   0.0000 
  9.4000   0.0000 
  9.4373   0.0000 
  9.4747   0.0000 
  9.5123   0.0000 
  9.5500   0.0000 
  9.5873   0.0000 
  9.6247   0.0000 
  9.6623   0.0000 
  9.7000   0.0000 
  9.7373   0.0000 
  9.7747   0.0000 
  9.8123   0.0000 
