         0.01   2.27061e-29 6 1.06618714901069e-05 2.42090022327696e-34 0.0104421662038599 
    0.0110668   3.76259e-26 5 1.24817840474644e-05 4.69637986250606e-31 0.011678196229313 
    0.0122474   1.38594e-23 6 1.52588887825155e-05 2.11478728405215e-28 0.012773756510828 
     0.013554   4.94557e-21 6 1.87053763819387e-05 9.2508777681515e-26 0.0141409740466325 
        0.015   5.50221e-19 5 1.91273617639915e-05 1.05242728742464e-23 0.0154210939049789 
    0.0161185   2.31542e-17 4 1.87380627012279e-05 4.33865127556319e-22 0.0166157291645697 
    0.0173205   5.18732e-16 4 2.16118297517976e-05 1.12107564740921e-20 0.0177071926859521 
    0.0186121   1.11735e-14 5 2.49687032089518e-05 2.78988839242327e-19 0.0190147374126473 
         0.02   2.92534e-13 6 3.55396824338641e-05 1.03965696729374e-17 0.0207105841853726 
    0.0221336   1.16003e-09 6 4.98809279652599e-05 5.78633411052902e-14 0.0232177686894936 
    0.0244949   4.35322e-08 6 6.1079195833439e-05 2.6589097306997e-12 0.0251247952773626 
    0.0271081    5.7173e-07 7 7.48304511872754e-05 4.27828384371894e-11 0.0278119877661622 
         0.03   4.37357e-06 5 7.6589920437116e-05 3.34971200863546e-10 0.0304551351940475 
    0.0322371   2.12253e-05 3 7.49100168751417e-05 1.58998528883925e-09 0.0327848736053342 
     0.034641   8.63932e-05 4 8.64530802006712e-05 7.46896013674599e-09 0.0351931046439879 
    0.0372242   0.000316907 4 9.98431100326717e-05 3.16409323490551e-08 0.0376593982295816 
         0.04   0.000896701 3 0.000101140274658185 9.06926323457159e-08 0.0402041727726297 
    0.0422949     0.0020432 4 9.99909099000678e-05 2.0430132498655e-07 0.0426417989895608 
    0.0447214    0.00406413 4 0.000111568255345704 4.53427713922552e-07 0.0449335082973995 
    0.0472871    0.00814314 3 0.000125015470912756 1.01801882860941e-06 0.0475962531478652 
         0.05     0.0635857 4 0.000125771513960104 7.99726909545037e-06 0.0507887771371132 
    0.0523318      0.334609 4 0.000125049125386806 4.1842511460598e-05 0.0524726828736214 
    0.0547723      0.419635 4 0.000136759417475234 5.73890150641641e-05 0.0548918935473128 
    0.0573266      0.542095 3 0.000150010342580168 8.13198503990641e-05 0.0574528556332264 
         0.06      0.697418 5 0.000216016521850477 0.00015065377039994 0.0605918255271797 
    0.0644742      0.904078 6 0.000299640022938474 0.0002708980412623 0.0647181336784533 
     0.069282       1.19327 6 0.000345943033057163 0.000412803363205525 0.069553513929162 
    0.0744484       1.57009 6 0.000399486287869691 0.000627229631727404 0.0747150990881362 
         0.08       1.96569 6 0.000404414778050581 0.000794954835431817 0.0798713829260979 
    0.0845897       2.26332 6 0.000399732533537747 0.000904723272419498 0.0847711424122303 
    0.0894427       3.85721 6 0.000446866202391426 0.00172365588679043 0.0904535265930356 
    0.0945742       67.3205 6 0.00049957032365118 0.0336312992298504 0.0952472660493596 
          0.1        88.928 6 0.000503492407234358 0.0447745690888201 0.0998750960216148 
     0.104664       90.7234 6 0.000499790150153293 0.0453426375489776 0.104852417672372 
     0.109545       87.4093 6 0.000547438846618139 0.0478512499204703 0.10958092838691 
     0.114653       77.2674 6 0.000599640193603462 0.046332609897737 0.11464656374849 
         0.12       61.5202 7 0.000736191522916727 0.0452906350750119 0.120298406912276 
     0.126885       62.1775 9 0.000899285358025619 0.055915331878128 0.126919193707171 
