     0.126885      0.000000
     0.134164      0.000000
     0.141861      0.000000
     0.150000      0.000002
     0.161185      0.000017
     0.173205      0.000161
     0.186121      0.001255
     0.200000      0.007252
     0.211474      0.098927
     0.223607      0.671024
     0.236435      2.051473
     0.250000      2.606048
     0.261659     28.159043
     0.273861     38.431567
     0.286633     57.104284
     0.300000    114.406222
     0.313991    493.179024
     0.328634   1247.972974
     0.343959   1860.303096
     0.360000   3070.527097
     0.378521   4114.171401
     0.397995   8986.679083
     0.418471  20096.035522
     0.440000  58859.980583
     0.465243 119691.844387
     0.491935 161360.548130
     0.520158 187953.677663
     0.550000 287927.506509
     0.584180 338592.656843
     0.620484 364250.404714
     0.659044 456554.613165
     0.700000 483125.572034
     0.734815 578181.003924
     0.771362 663123.969096
     0.809727 636351.072918
     0.850000 614988.208275
     0.885246 684204.058504
     0.921954 641167.450499
     0.960185 624031.165289
     1.000000 656761.485595
     1.035558 674374.251235
     1.072381 656447.828127
     1.110512 575275.268392
     1.150000 596300.793518
     1.185794 596897.148719
     1.222702 600211.487118
     1.260759 592610.818551
     1.300000 579060.256321
     1.390176 540281.017269
     1.486607 475168.373628
     1.589727 441414.628570
     1.700000 430424.251822
     1.770493 395545.210002
     1.843909 356027.158265
     1.920369 322343.800699
     2.000000 286778.266358
     2.048227 265982.306090
     2.097618 247062.424234
     2.148199 232191.388413
     2.200000 207317.468797
     2.315570 144008.435891
     2.437212  92678.100693
     2.565243  86117.873574
     2.700000  83671.286020
     2.772063  80835.099524
     2.846050  78037.860442
     2.922011  74276.325540
     3.000000  69522.532106
     3.117870  62470.795607
     3.240370  54812.017755
     3.367684  47417.858662
     3.500000  41513.391989
     3.618812  36587.506946
     3.741657  32123.611865
     3.868673  28205.157187
     4.000000  24137.645740
     4.119534  19663.196916
     4.242641  16969.735204
     4.369426  13207.516486
     4.500000  10510.272883
     4.620105   9416.917228
     4.743416   8693.209491
     4.870019   8261.935452
     5.000000   7685.490894
     5.120568   7098.524320
     5.244044   6765.382827
     5.370497   6298.179989
     5.500000   5919.832850
     5.620951   5694.857479
     5.744563   5444.684299
     5.870892   5107.157831
     6.000000   4840.925383
     6.121273   4542.887417
     6.244998   4322.554018
     6.371223   4089.380866
     6.500000   3819.675115
     6.621548   3607.138297
     6.745369   3384.277380
     6.871505   3178.047089
     7.000000   2980.049681
     7.121785   2795.635174
     7.245688   2622.589829
     7.371748   2439.832164
     7.500000   2270.443985
     7.621991   1915.393424
     7.745967   1643.117508
     7.871959   1480.059193
     8.000000   1359.940764
     8.122173   1298.258138
     8.246211   1247.890197
     8.372144   1191.906899
     8.500000   1128.474200
     8.622334   1081.826238
     8.746428   1036.508189
     8.872308    974.256492
     9.000000    945.588627
     9.098375    909.250693
     9.197826    869.483220
     9.298363    848.235026
     9.400000    826.148516
     9.437278    816.678345
     9.474703    809.300708
     9.512277    793.901280
     9.550000    773.765116
     9.587281    776.319032
     9.624708    764.423491
     9.662281    756.882661
     9.700000    752.952710
     9.737284    748.444382
     9.774712    729.026304
     9.812284    715.714202
     9.850000    718.271631
     9.887288    710.253327
     9.924717    698.397989
     9.962287    686.669907
    10.000000    683.255952
    10.122722    662.889992
    10.246951    637.292482
    10.372704    614.288780
    10.500000    591.457672
    10.622828    567.455492
    10.747093    548.163751
    10.872811    524.078412
    11.000000    510.213542
    11.074245    485.608065
    11.148991    482.881323
    11.224242    469.635195
    11.300000    453.146789
    11.374265    447.134793
    11.449017    437.143337
    11.524261    423.033575
    11.600000    409.402908
    11.698732    402.552222
    11.798305    386.456455
    11.898725    373.451814
    12.000000    363.419921
    12.123093    347.110818
    12.247449    333.985977
    12.373080    320.606216
    12.500000    309.493387
    12.623168    294.885202
    12.747549    285.605078
    12.873156    276.220475
    13.000000    264.023849
    13.123237    254.060374
    13.247641    245.059052
    13.373225    236.868510
    13.500000    226.906694
    13.623300    219.054285
    13.747727    212.164919
    13.873290    205.697154
    14.000000    197.111560
    14.123360    189.380220
    14.247807    183.838551
    14.373350    178.255108
    14.500000    172.750675
    14.623415    163.643462
    14.747881    160.544746
    14.873406    155.696812
    15.000000    149.625688
    15.243982    140.228292
    15.491933    132.517216
    15.743917    124.726254
    16.000000    115.396453
    16.244345    110.140969
    16.492423    103.513910
    16.744288     96.497797
    17.000000     92.089244
    17.244667     86.783659
    17.492856     81.452084
    17.744616     77.199925
    18.000000     73.443411
    18.244954     69.153980
    18.493242     65.573701
    18.744909     62.157198
    19.000000     58.962611
    19.245212     56.102028
    19.493589     53.378455
    19.745171     50.730005
    20.000000     48.831918
