     0.126885      0.000000
     0.134164      0.000000
     0.141861      0.000001
     0.150000      0.000008
     0.161185      0.000074
     0.173205      0.000627
     0.186121      0.004451
     0.200000      0.023786
     0.211474      0.692266
     0.223607      6.026902
     0.236435     13.883026
     0.250000     15.447105
     0.261659    273.167709
     0.273861    310.110568
     0.286633    574.176043
     0.300000    982.637954
     0.313991   5703.495710
     0.328634  11757.431251
     0.343959  18186.514184
     0.360000  27137.085179
     0.378521  27848.313316
     0.397995  65588.150273
     0.418471 180068.507302
     0.440000 420622.971938
     0.465243 777117.356088
     0.491935 1016803.242537
     0.520158 1104042.865857
     0.550000 1467568.520258
     0.584180 1700701.337600
     0.620484 1676511.917133
     0.659044 1789282.374486
     0.700000 1730874.275340
     0.734815 1641091.521930
     0.771362 1765069.362794
     0.809727 1487394.524151
     0.850000 1417531.833045
     0.885246 1561220.338813
     0.921954 1348388.749979
     0.960185 1262688.774926
     1.000000 1359103.924976
     1.035558 1353458.195287
     1.072381 1278929.709120
     1.110512 1031287.006676
     1.150000 1071713.804731
     1.185794 1059433.226811
     1.222702 1043385.278971
     1.260759 1020264.048443
     1.300000 974719.745608
     1.390176 858424.098574
     1.486607 703599.016804
     1.589727 648145.728379
     1.700000 602652.655613
     1.770493 518388.081213
     1.843909 452070.733780
     1.920369 405394.155780
     2.000000 364306.194167
     2.048227 336272.697130
     2.097618 311460.445923
     2.148199 291034.719708
     2.200000 260824.454373
     2.315570 185874.785533
     2.437212 127836.193346
     2.565243 116420.486085
     2.700000 110805.498057
     2.772063 106130.769113
     2.846050 100908.711463
     2.922011  94917.868793
     3.000000  87429.755740
     3.117870  77618.074848
     3.240370  67686.164893
     3.367684  58408.227259
     3.500000  51042.348977
     3.618812  44944.582328
     3.741657  39322.739880
     3.868673  34513.435970
     4.000000  30753.663844
     4.119534  27399.155569
     4.242641  23858.296653
     4.369426  17345.150465
     4.500000  13193.349263
     4.620105  11542.422747
     4.743416  10596.321733
     4.870019  10073.053044
     5.000000   9338.567275
     5.120568   8600.054046
     5.244044   8239.472330
     5.370497   7642.020663
     5.500000   7199.453753
     5.620951   6937.720021
     5.744563   6621.142602
     5.870892   6207.162077
     6.000000   5875.185835
     6.121273   5512.666754
     6.244998   5241.472788
     6.371223   4945.878181
     6.500000   4618.798330
     6.621548   4360.629589
     6.745369   4091.119445
     6.871505   3840.972472
     7.000000   3599.488366
     7.121785   3374.850757
     7.245688   3163.685007
     7.371748   2937.288937
     7.500000   2774.283538
     7.621991   2512.399305
     7.745967   2243.777300
     7.871959   2041.880142
     8.000000   1896.728997
     8.122173   1819.663641
     8.246211   1743.744822
     8.372144   1659.934100
     8.500000   1572.422349
     8.622334   1479.933595
     8.746428   1400.982159
     8.872308   1323.738040
     9.000000   1258.794232
     9.098375   1215.389726
     9.197826   1172.281178
     9.298363   1132.741484
     9.400000   1105.314602
     9.437278   1085.679694
     9.474703   1067.134114
     9.512277   1053.127238
     9.550000   1043.199166
     9.587281   1029.674434
     9.624708   1019.591199
     9.662281   1007.308164
     9.700000    984.929103
     9.737284    981.246707
     9.774712    958.686101
     9.812284    950.916978
     9.850000    946.766049
     9.887288    931.936807
     9.924717    916.572100
     9.962287    901.856406
    10.000000    885.967873
    10.122722    854.063711
    10.246951    815.782771
    10.372704    778.228808
    10.500000    744.617661
    10.622828    709.708205
    10.747093    679.407192
    10.872811    646.849389
    11.000000    623.622113
    11.074245    599.671257
    11.148991    588.620584
    11.224242    572.639392
    11.300000    553.201722
    11.374265    543.607066
    11.449017    530.101097
    11.524261    515.335735
    11.600000    498.667981
    11.698732    486.738783
    11.798305    469.087714
    11.898725    452.239332
    12.000000    439.109990
    12.123093    421.279451
    12.247449    402.977825
    12.373080    388.072257
    12.500000    374.154017
    12.623168    357.644826
    12.747549    345.446541
    12.873156    333.421753
    13.000000    319.817586
    13.123237    306.973839
    13.247641    296.752423
    13.373225    286.391636
    13.500000    274.045253
    13.623300    265.207530
    13.747727    256.545476
    13.873290    247.927904
    14.000000    238.031292
    14.123360    228.833398
    14.247807    222.660500
    14.373350    215.292078
    14.500000    208.153544
    14.623415    198.031041
    14.747881    194.094544
    14.873406    187.943675
    15.000000    180.463408
    15.243982    169.017946
    15.491933    159.859465
    15.743917    150.051869
    16.000000    139.260722
    16.244345    132.490374
    16.492423    124.585611
    16.744288    116.251903
    17.000000    110.659112
    17.244667    104.354199
    17.492856     98.127651
    17.744616     92.730654
    18.000000     88.143129
    18.244954     83.192516
    18.493242     78.745270
    18.744909     74.468018
    19.000000     70.850203
    19.245212     67.328890
    19.493589     63.956078
    19.745171     60.768430
    20.000000     58.595699
